word,score,wordCount,NN_Rank
depress,-3.2632074,1,17356
hills,-3.263509,3,17357
interpreted,-3.2638903,1,17358
trapped,-3.2645872,1,17359
psh,-3.2651544,1,17360
whips,-3.2672093,1,17361
sans,-3.2677903,3,17362
confronted,-3.2678971,1,17363
capability,-3.2680798,1,17364
ya,-3.2682397,54,17365
sow,-3.2687485,4,17366
mosquito,-3.2691207,1,17367
attempt,-3.2699451,16,17368
lols,-3.2700877,1,17369
coords,-3.270364,1,17370
attenborough,-3.2704663,2,17371
retweeted,-3.2706232,2,17372
playmobil,-3.2708752,1,17373
yu,-3.2717931,17,17374
failing,-3.2720163,8,17375
missus,-3.2723825,2,17376
lower,-3.2735403,6,17377
comercial,-3.27389,1,17378
legalization,-3.2743456,1,17379
ligit,-3.2744925,1,17380
western,-3.274737,2,17381
raphael,-3.2752926,1,17382
tuck,-3.2753282,2,17383
passionate,-3.2754838,1,17384
hypocritical,-3.27639,1,17385
ron,-3.2768815,3,17386
moon,-3.2772496,6,17387
fsa,-3.27734,1,17388
than,-3.279547,244,17389
criticize,-3.2800443,1,17390
boos,-3.2801332,1,17391
potentially,-3.2803736,2,17392
realtion,-3.2804062,1,17393
chewing,-3.2804108,1,17394
involve,-3.2804756,2,17395
uncultured,-3.2823553,1,17396
fuckit,-3.2825375,1,17397
outdoors,-3.282583,1,17398
fairytale,-3.2826455,1,17399
stocked,-3.283078,4,17400
sea,-3.2833238,10,17401
swanson,-3.2834709,1,17402
ostensibly,-3.2840507,1,17403
ouch,-3.284419,12,17404
verbs,-3.2845714,1,17405
scored,-3.284649,4,17406
worn,-3.2849772,4,17407
armor,-3.2850425,1,17408
frequent,-3.285204,1,17409
excitement,-3.285513,27,17410
rulers,-3.285618,1,17411
cocky,-3.2858937,1,17412
requests,-3.286954,1,17413
dior,-3.2870982,1,17414
increased,-3.287873,2,17415
saint,-3.2878737,3,17416
condom,-3.2880692,1,17417
1960s,-3.2886906,2,17418
unstoppable,-3.2890565,2,17419
carnegie,-3.2890792,2,17420
cane,-3.289687,8,17421
n.s,-3.290144,1,17422
urinal,-3.2904263,1,17423
bereavement,-3.29106,1,17424
muslim,-3.29122,11,17425
10,-3.2915025,96,17426
slob,-3.291561,3,17427
reception,-3.292189,1,17428
transplant,-3.2922232,1,17429
legally,-3.2922454,3,17430
prison,-3.2928052,6,17431
dipped,-3.293057,2,17432
nathans,-3.2933507,1,17433
curse,-3.2936928,7,17434
dump,-3.2945318,10,17435
tomo,-3.2952788,5,17436
handel,-3.2961447,2,17437
realize,-3.2963321,45,17438
lindsey,-3.2967181,1,17439
sexiness,-3.297236,1,17440
afterlife,-3.29768,1,17441
grahams,-3.298074,1,17442
burton,-3.2981958,1,17443
arrogant,-3.2983575,1,17444
figure,-3.2987292,14,17445
mvp,-3.2990668,1,17446
serenaded,-3.2993279,2,17447
34,-3.2995458,1,17448
poster,-3.299972,5,17449
hardest,-3.300879,6,17450
dos,-3.3016422,1,17451
moons,-3.3018677,1,17452
us,-3.3039463,279,17453
right,-3.304328,350,17454
blowout,-3.304336,1,17455
grasping,-3.304489,1,17456
although,-3.3052933,17,17457
teddy,-3.3053179,4,17458
haaa,-3.3053858,1,17459
afford,-3.3058844,5,17460
ewe,-3.3062344,1,17461
relationships,-3.30682,12,17462
gif,-3.307611,1,17463
carries,-3.3077557,2,17464
behavior,-3.3082023,4,17465
douche,-3.3096125,4,17466
entails,-3.3113317,1,17467
pledge,-3.3115273,2,17468
fox,-3.3126667,3,17469
science,-3.3136113,27,17470
dddd,-3.3139994,1,17471
granola,-3.3142772,3,17472
retard,-3.3143418,1,17473
births,-3.314434,1,17474
ram,-3.3144495,1,17475
country,-3.3145006,27,17476
movies,-3.314866,39,17477
tom,-3.3152502,10,17478
invite,-3.315383,13,17479
hoax,-3.315449,1,17480
raging,-3.3159182,5,17481
rockin,-3.3168898,3,17482
hmph,-3.3170035,1,17483
97,-3.3174171,3,17484
accepts,-3.3174567,2,17485
tear,-3.3177025,18,17486
quits,-3.3178022,1,17487
sirens,-3.3184257,1,17488
include,-3.3185494,8,17489
gag,-3.3190584,1,17490
competition,-3.3194952,9,17491
offa,-3.3195674,1,17492
neeed,-3.3196516,1,17493
flashmob,-3.3205886,2,17494
recede,-3.3210933,1,17495
trash,-3.32135,10,17496
vice,-3.3214772,1,17497
nothin,-3.321552,3,17498
thai,-3.3216503,4,17499
satanic,-3.3219585,5,17500
bud,-3.3224292,8,17501
fiction,-3.3226821,2,17502
gat,-3.323325,1,17503
fart,-3.324312,4,17504
dinning,-3.3245764,2,17505
palestine,-3.3246524,1,17506
cat,-3.3247755,31,17507
washroom,-3.3249202,1,17508
fat,-3.3252287,48,17509
homme,-3.3257637,1,17510
bran,-3.3271875,1,17511
stashed,-3.32729,5,17512
regions,-3.327308,1,17513
b.,-3.328281,1,17514
measure,-3.3288498,3,17515
symptom,-3.3290787,1,17516
angelou,-3.3305416,3,17517
offense,-3.3308458,3,17518
tits,-3.3311489,4,17519
wheat,-3.3315108,2,17520
baked,-3.332266,6,17521
combination,-3.3329272,5,17522
wae,-3.333067,1,17523
coma,-3.3342516,3,17524
65,-3.3342638,3,17525
4rm,-3.3343544,3,17526
descends,-3.3347485,1,17527
kate,-3.3350067,5,17528
zeal,-3.3350115,1,17529
dom,-3.3351781,2,17530
involved,-3.3351917,4,17531
garbage,-3.335287,3,17532
gramma,-3.335546,3,17533
richard,-3.3365586,1,17534
views,-3.3366473,2,17535
recommended,-3.3369899,1,17536
profits,-3.3374038,2,17537
creators,-3.337666,1,17538
uncool,-3.3385446,1,17539
low,-3.338801,20,17540
......,-3.3388476,56,17541
prick,-3.339741,2,17542
sumo,-3.3398933,1,17543
tyme,-3.340465,1,17544
justkidding,-3.3406281,4,17545
booked,-3.3409188,5,17546
freaking,-3.3416455,21,17547
favor,-3.3417675,2,17548
narrow,-3.3427424,1,17549
closest,-3.342841,6,17550
txt,-3.3428795,5,17551
raise,-3.3429968,4,17552
contest,-3.3430007,2,17553
racist,-3.3430502,4,17554
salary,-3.3431253,1,17555
midgets,-3.343314,1,17556
gambling,-3.3439028,3,17557
buyer,-3.3441103,1,17558
psa,-3.3442068,2,17559
directors,-3.3442495,1,17560
rodriguez,-3.3443904,1,17561
dullness,-3.345194,1,17562
party,-3.345826,173,17563
undigested,-3.3461232,1,17564
closes,-3.3463907,1,17565
gud,-3.3464034,1,17566
fags,-3.34736,1,17567
hubby,-3.3484704,10,17568
chittychat,-3.3488207,1,17569
inflicted,-3.3489707,1,17570
haaaaa,-3.3493042,1,17571
addington,-3.3500135,1,17572
.500,-3.350145,2,17573
rag,-3.3503165,1,17574
domestic,-3.3504448,1,17575
gahh,-3.350877,1,17576
fritos,-3.3510625,1,17577
winfrey,-3.351243,1,17578
police,-3.351632,16,17579
suffered,-3.3517513,2,17580
rh,-3.3532636,1,17581
chased,-3.3534255,1,17582
zz,-3.353517,1,17583
rue,-3.3537962,1,17584
presidential,-3.3545814,1,17585
tide,-3.3547683,3,17586
flipped,-3.3549984,6,17587
cupboard,-3.3550668,1,17588
cause,-3.3553665,105,17589
icky,-3.3554554,1,17590
998,-3.3562346,1,17591
lib,-3.3566842,3,17592
brb,-3.3567255,2,17593
jiggs,-3.3569791,1,17594
wnts,-3.357348,1,17595
droppin,-3.3574657,2,17596
myworld,-3.3576,1,17597
thunder,-3.35782,5,17598
bang,-3.3595052,4,17599
paused,-3.3598373,1,17600
witch,-3.3605967,1,17601
stc,-3.3614824,2,17602
pepa,-3.3618093,3,17603
york,-3.3618245,4,17604
reasonable,-3.3627038,1,17605
moustaches,-3.3627694,1,17606
extrordinary,-3.3637164,1,17607
punkass,-3.3644133,1,17608
recorded,-3.3654552,3,17609
backs,-3.3671646,2,17610
glued,-3.3672092,1,17611
mase,-3.3673196,1,17612
william,-3.367468,4,17613
however,-3.3677604,16,17614
hahaha,-3.3687677,43,17615
disaster,-3.3697004,2,17616
obstacles,-3.370234,1,17617
gesture,-3.3703709,1,17618
celeb,-3.3705506,1,17619
pharma,-3.3706703,1,17620
crippled,-3.3712702,1,17621
satisfy,-3.3719573,3,17622
ank,-3.372455,1,17623
grade,-3.3725235,20,17624
defeated,-3.3725402,1,17625
mask,-3.3726966,2,17626
kindof,-3.3735998,1,17627
isit,-3.3741894,1,17628
exaggeration,-3.3745298,1,17629
species,-3.3746867,2,17630
barely,-3.3747876,8,17631
represent,-3.3751793,5,17632
yum,-3.375189,4,17633
r,-3.3753798,55,17634
vampire,-3.375514,2,17635
kara,-3.375907,1,17636
remanufacture,-3.3778205,1,17637
anybody,-3.3780885,7,17638
regime,-3.3783014,1,17639
judas,-3.3783505,1,17640
whaaa,-3.378904,1,17641
hangin,-3.3790252,3,17642
trickery,-3.3795192,1,17643
ukulele,-3.3803828,2,17644
hummus,-3.3807116,1,17645
amused,-3.381707,1,17646
pfft,-3.3817396,2,17647
hedge,-3.3818448,1,17648
buat,-3.382184,1,17649
wt,-3.3823762,2,17650
beak,-3.3824382,2,17651
gash,-3.3827493,1,17652
nation,-3.3830802,2,17653
brunch,-3.3833332,5,17654
mass,-3.3849707,13,17655
though,-3.3856077,95,17656
kavanaugh,-3.3860216,1,17657
deodorant,-3.3860292,3,17658
haw,-3.386033,4,17659
doncaster,-3.3869975,1,17660
picket,-3.387689,1,17661
wing,-3.3884034,2,17662
yous,-3.3891156,1,17663
smash,-3.389169,4,17664
bands,-3.3897367,5,17665
keep,-3.389856,163,17666
attending,-3.3899355,1,17667
acoustic,-3.3901474,1,17668
sheep,-3.39117,2,17669
towns,-3.3912473,2,17670
oan,-3.3914628,1,17671
topped,-3.3915098,3,17672
package,-3.3915694,13,17673
teams,-3.392248,13,17674
illegally,-3.3925905,1,17675
joker,-3.3926883,2,17676
fugitive,-3.3929622,1,17677
52,-3.393778,3,17678
beating,-3.3937988,14,17679
ingredients,-3.3940964,2,17680
becuase,-3.39411,1,17681
slower,-3.394262,1,17682
parker,-3.3950794,4,17683
fannypack,-3.3956933,1,17684
conned,-3.3958921,1,17685
ticket,-3.3966632,12,17686
warriors,-3.3968947,1,17687
hometown,-3.3969219,1,17688
covers,-3.3974688,5,17689
10x,-3.397512,1,17690
sharon,-3.3977733,2,17691
eden,-3.3981287,2,17692
tiny,-3.3982532,9,17693
blowjob,-3.3982642,1,17694
random,-3.3983872,28,17695
caf,-3.3990633,3,17696
allowed,-3.3991432,19,17697
huh,-3.3997195,7,17698
aly,-3.3998737,1,17699
dolls,-3.400055,1,17700
argh,-3.4002788,1,17701
junky,-3.4015205,1,17702
trusting,-3.4030457,3,17703
bby,-3.4030483,1,17704
cookie,-3.4031825,9,17705
37,-3.403974,3,17706
involuntary,-3.4046128,1,17707
replacement,-3.4057941,6,17708
live,-3.4066594,180,17709
frauds,-3.4067492,1,17710
excelled,-3.4068644,1,17711
remembrance,-3.407168,1,17712
darker,-3.4072099,4,17713
dumbass,-3.4075973,1,17714
lamer,-3.4078088,1,17715
experimental,-3.4079144,1,17716
exodus,-3.4086165,1,17717
lvs,-3.4087052,1,17718
calibration,-3.409155,1,17719
disabilities,-3.409219,1,17720
response,-3.4094212,9,17721
yet,-3.409537,137,17722
idea,-3.4100182,68,17723
accepted,-3.4102702,7,17724
woo,-3.4109569,8,17725
forest,-3.4114695,3,17726
jimmy,-3.4115167,1,17727
who,-3.4117296,406,17728
asks,-3.4118328,7,17729
pushing,-3.4121065,5,17730
fattening,-3.4127426,2,17731
dean,-3.4127548,1,17732
physic,-3.412845,1,17733
deficient,-3.4130402,1,17734
dah,-3.413358,2,17735
consensual,-3.4138775,1,17736
byebye,-3.4141831,1,17737
contents,-3.4145634,1,17738
passenger,-3.4148912,2,17739
plans,-3.4152627,23,17740
aids,-3.4159207,7,17741
holding,-3.4164011,21,17742
kennel,-3.416587,1,17743
racists,-3.4167976,1,17744
trippin,-3.4169118,4,17745
ughhh,-3.4172242,5,17746
achieving,-3.417428,2,17747
besets,-3.4179778,1,17748
you're,-3.4185019,1,17749
outfit,-3.4189105,7,17750
psychotropic,-3.4190311,1,17751
ivy,-3.419233,1,17752
mediocre,-3.4194791,1,17753
convince,-3.4199162,3,17754
rehearsal,-3.4202113,18,17755
blond,-3.4208004,1,17756
hyvee,-3.4210203,1,17757
liberal,-3.421357,2,17758
excerpt,-3.4216976,2,17759
excessive,-3.4218721,4,17760
luckily,-3.4221027,2,17761
appearances,-3.4222927,3,17762
intials,-3.4233987,1,17763
proverb,-3.4236612,8,17764
million-,-3.4238281,2,17765
scenario,-3.4239252,1,17766
36,-3.4246814,2,17767
criticising,-3.4250455,1,17768
stevie,-3.4251735,1,17769
episode,-3.4257402,31,17770
acquire,-3.4259233,1,17771
stays,-3.4262578,4,17772
55,-3.4264944,2,17773
boyfriends,-3.4270542,2,17774
bomb,-3.427573,8,17775
lobster,-3.4283066,1,17776
816,-3.4283772,1,17777
england,-3.4284759,4,17778
myfavorite,-3.4289236,1,17779
unwrap,-3.429861,1,17780
brent,-3.4303575,1,17781
pandora,-3.4304051,10,17782
paired,-3.430532,1,17783
edmonton,-3.4307706,1,17784
password,-3.4321527,5,17785
stroke,-3.432185,1,17786
omitting,-3.4322724,1,17787
picture,-3.432612,38,17788
loathe,-3.4338324,4,17789
bikes,-3.4340103,6,17790
not,-3.4352698,1523,17791
drink,-3.435521,31,17792
dissolved,-3.4356189,1,17793
mere,-3.43586,3,17794
soldier,-3.4363482,3,17795
catch,-3.436403,28,17796
robbers,-3.436553,1,17797
morris,-3.4367175,1,17798
tailgating,-3.4371576,1,17799
opposites,-3.437473,1,17800
desert,-3.4381087,4,17801
quit,-3.438487,19,17802
zune,-3.4391618,1,17803
equaling,-3.4392447,4,17804
ftw,-3.4396214,4,17805
captain,-3.440236,1,17806
experiments,-3.440728,2,17807
gawd,-3.440805,2,17808
upload,-3.4412942,4,17809
additions,-3.4423902,1,17810
motivator,-3.4429026,2,17811
reply,-3.443268,15,17812
64,-3.4436426,1,17813
meshy,-3.4442647,1,17814
roomies,-3.4446204,1,17815
nipples,-3.4446406,2,17816
sushi,-3.4447153,4,17817
badly,-3.4447837,6,17818
reward,-3.4448793,3,17819
sales,-3.4449437,9,17820
drakes,-3.4456785,1,17821
remeber,-3.4457378,3,17822
clare,-3.4457464,1,17823
mba,-3.445899,3,17824
principal,-3.4460487,1,17825
distance,-3.4462245,5,17826
conquered,-3.4462492,2,17827
an,-3.446671,645,17828
liquor,-3.4488564,4,17829
shipping,-3.4489183,6,17830
turning?,-3.449219,3,17831
scunny,-3.4492307,1,17832
mechanisms,-3.4493828,1,17833
digs,-3.449564,1,17834
alcoholic,-3.4507022,5,17835
endears,-3.4507139,1,17836
robert,-3.4508224,4,17837
shags,-3.4512188,1,17838
pepper,-3.4515698,2,17839
twitt,-3.45165,1,17840
jack,-3.4517474,13,17841
jew,-3.4518967,2,17842
realy,-3.4519699,1,17843
gave,-3.45235,38,17844
verge,-3.453337,3,17845
rampant,-3.4536426,1,17846
brushed,-3.453887,2,17847
comet,-3.4548187,1,17848
sought,-3.454905,2,17849
canteen,-3.4553008,2,17850
melted,-3.4555242,5,17851
dove,-3.4555392,2,17852
hulu,-3.4556878,1,17853
soudain,-3.4558785,1,17854
pro,-3.4562337,4,17855
beatles,-3.4569147,1,17856
clips,-3.45714,1,17857
pake,-3.4573154,1,17858
dutch,-3.4573169,1,17859
nigger,-3.4575021,1,17860
vehicle,-3.4577162,4,17861
albert,-3.458073,4,17862
anticipating,-3.458224,3,17863
spiral,-3.4586043,4,17864
biological,-3.4586587,1,17865
companies,-3.4588163,4,17866
overcomes,-3.4594045,1,17867
hurts,-3.4596605,29,17868
atl,-3.4597795,2,17869
gr8,-3.4600663,5,17870
nw,-3.460175,21,17871
invites,-3.4604852,1,17872
kay,-3.4610293,2,17873
greys,-3.4614468,1,17874
nano,-3.461597,1,17875
sideline,-3.4624062,1,17876
changing,-3.4629462,7,17877
spontaneous,-3.463309,1,17878
fortune,-3.4637513,1,17879
nbd,-3.4651978,3,17880
unelectable,-3.4657207,1,17881
ma,-3.4658856,36,17882
walks,-3.4676402,7,17883
social,-3.4679651,18,17884
thinkin,-3.468763,9,17885
followed,-3.4692895,18,17886
outa,-3.469888,1,17887
wakes,-3.4713247,6,17888
anti,-3.4719496,16,17889
tf,-3.4723737,4,17890
breach,-3.473728,1,17891
but,-3.4738014,1092,17892
nia,-3.4738493,2,17893
boarder,-3.4746993,1,17894
lil,-3.4753084,53,17895
committee,-3.4757087,3,17896
lames,-3.4759572,1,17897
highschool,-3.476082,3,17898
clan,-3.476222,2,17899
made,-3.476607,190,17900
benefiber,-3.4767964,1,17901
promo,-3.4772692,4,17902
minded,-3.477692,4,17903
cineplex,-3.4796224,2,17904
nickname,-3.4796975,2,17905
campus,-3.4797957,29,17906
oml,-3.479954,1,17907
tivo,-3.479967,1,17908
carlin,-3.4800606,1,17909
persons,-3.4802535,4,17910
gettin,-3.4802728,21,17911
knights,-3.4806232,2,17912
thr,-3.480642,3,17913
painted,-3.4807022,2,17914
aphasia,-3.4807615,2,17915
spots,-3.4809468,1,17916
obsessed,-3.4818847,4,17917
cnn,-3.4824584,1,17918
gemma,-3.4824948,3,17919
uwo,-3.4825354,1,17920
legal,-3.4825945,7,17921
thong,-3.4830067,5,17922
episodes,-3.483159,9,17923
exiled,-3.4838126,1,17924
administrator,-3.484005,1,17925
metal,-3.4842327,5,17926
earphones,-3.4848335,1,17927
lifer,-3.4850829,1,17928
iss,-3.4853282,2,17929
open,-3.4855618,112,17930
tint,-3.4860435,2,17931
manu,-3.4863093,2,17932
palin,-3.4868429,1,17933
suede,-3.487417,1,17934
eat,-3.4874513,104,17935
need,-3.4874556,267,17936
chris,-3.4882562,22,17937
inna,-3.4883049,3,17938
tyms,-3.4884772,1,17939
drinks,-3.4892073,14,17940
15,-3.4894564,29,17941
aggie,-3.490353,1,17942
compy,-3.491261,1,17943
manhood,-3.4914258,1,17944
initials,-3.4914382,1,17945
exploded,-3.4918168,1,17946
dm,-3.4921753,4,17947
grrrrrr,-3.4922974,1,17948
reports,-3.4923253,1,17949
daddys,-3.4928932,1,17950
humidifier,-3.4931085,1,17951
blows,-3.4933782,6,17952
kimberly,-3.4937544,1,17953
chronicles,-3.4945483,1,17954
comment,-3.4948015,7,17955
sucker,-3.4954937,1,17956
try,-3.4962592,60,17957
lovee,-3.4967268,2,17958
ambrose,-3.4969418,1,17959
googly,-3.4974604,1,17960
unforgiveness,-3.497482,1,17961
slap,-3.4983656,3,17962
character,-3.4992766,6,17963
animal,-3.5000691,11,17964
pursue,-3.501006,1,17965
hella,-3.5015671,5,17966
defecate,-3.5018463,1,17967
childish,-3.5019333,2,17968
contain,-3.5020251,2,17969
vs,-3.502288,15,17970
gear,-3.5023744,6,17971
julian,-3.503278,1,17972
cameras,-3.5035176,2,17973
vowels,-3.5037727,1,17974
plastic,-3.5043874,4,17975
fallin,-3.5045083,2,17976
subtle,-3.5050793,2,17977
hat,-3.505461,16,17978
he,-3.505644,621,17979
itinerary,-3.5059905,1,17980
accuse,-3.5060697,3,17981
pissin,-3.506337,2,17982
lockdown,-3.5070612,2,17983
shadow,-3.5073168,13,17984
39,-3.50743,2,17985
pose,-3.507461,3,17986
knows,-3.5075324,35,17987
bahaha,-3.5075774,1,17988
tha,-3.5076172,7,17989
inaugural,-3.5086265,1,17990
none,-3.5091581,16,17991
fiona,-3.5093732,2,17992
dawson,-3.5096354,2,17993
mac,-3.5097952,12,17994
curb,-3.5105193,1,17995
kinda,-3.5107608,32,17996
includes,-3.510824,1,17997
casts,-3.5108979,2,17998
frown,-3.5111296,1,17999
broadway,-3.5111845,2,18000
seafood,-3.5112617,1,18001
gen,-3.5119133,1,18002
3-year,-3.514324,1,18003
goon,-3.5146239,1,18004
talent,-3.5148184,7,18005
cam,-3.5149233,6,18006
ben,-3.514929,4,18007
texture,-3.5150344,1,18008
paraplegic,-3.5152826,1,18009
46,-3.5154943,1,18010
crashed,-3.516376,2,18011
godin,-3.5165722,1,18012
?,-3.5169647,1563,18013
terms,-3.5173922,7,18014
states,-3.5177867,7,18015
tides,-3.5186362,1,18016
fml,-3.5188637,20,18017
frowning,-3.5190911,1,18018
probably,-3.5192084,64,18019
criticism,-3.5198314,2,18020
belonging,-3.5199282,1,18021
uggghhh,-3.520388,1,18022
darkside,-3.520451,2,18023
undressed,-3.5211003,1,18024
kd,-3.5213711,1,18025
parts,-3.5219848,12,18026
turning,-3.5220544,20,18027
awe,-3.5225792,10,18028
ooc,-3.522809,1,18029
iont,-3.5237205,3,18030
sneakers,-3.524111,1,18031
lead,-3.5245726,18,18032
faw,-3.524625,1,18033
non,-3.5249422,20,18034
consuming,-3.5253787,1,18035
cryed,-3.526104,1,18036
china,-3.526391,8,18037
sike,-3.5265248,5,18038
nemo,-3.5267694,2,18039
possibility,-3.5270143,2,18040
spelling,-3.527141,1,18041
actively,-3.5272717,3,18042
hun,-3.5273232,5,18043
ahaha,-3.5274982,5,18044
pas,-3.5279176,1,18045
lafferty,-3.5279748,1,18046
blvd,-3.5280435,2,18047
million,-3.5280766,16,18048
ceremony,-3.5282838,1,18049
taunting,-3.5296326,1,18050
base,-3.5300744,6,18051
gilman,-3.5307925,1,18052
overcrowded,-3.5316133,1,18053
persistence,-3.531934,1,18054
producers,-3.532462,1,18055
altered,-3.532482,2,18056
keepin,-3.5327046,1,18057
relative,-3.5327954,1,18058
ae,-3.5329552,1,18059
vacay,-3.533085,1,18060
beanie,-3.5334184,2,18061
crowd,-3.5334747,11,18062
overweight,-3.533632,2,18063
cascadian,-3.533757,2,18064
ingrained,-3.5342298,1,18065
sightings,-3.535031,2,18066
inform,-3.5352652,2,18067
asap,-3.535755,7,18068
armageddon,-3.5359426,2,18069
grain,-3.5361037,2,18070
paula,-3.536704,2,18071
coming,-3.5368795,230,18072
tweeties,-3.5369003,2,18073
lawnmowers,-3.5369017,2,18074
annoy,-3.5373404,8,18075
septum,-3.538064,1,18076
shouted,-3.5387926,1,18077
donovan,-3.5401778,1,18078
60minutes,-3.5410402,1,18079
fiesta,-3.5412118,1,18080
detention,-3.5417597,4,18081
i'll,-3.5420911,2,18082
imagined,-3.5429492,2,18083
evry1,-3.5431573,1,18084
shoutouts,-3.5431807,1,18085
bathrooms,-3.544845,3,18086
afterward,-3.5450327,2,18087
breaking,-3.5455084,25,18088
cuba,-3.5466583,1,18089
butthole,-3.5468879,1,18090
ye,-3.5469565,4,18091
preppy,-3.5487614,1,18092
eaten,-3.5487754,7,18093
repetitive,-3.5489268,1,18094
without,-3.5489388,101,18095
somewhere,-3.5494535,25,18096
attention,-3.5497987,21,18097
sell,-3.550199,9,18098
airing,-3.5504193,3,18099
enough,-3.5505538,56,18100
lala,-3.5508444,1,18101
tenn,-3.55141,1,18102
niceeee,-3.5518963,1,18103
banged,-3.553626,1,18104
pizzas,-3.5541546,1,18105
countries,-3.554756,2,18106
validly,-3.5551405,1,18107
indefinitely,-3.5552423,1,18108
popped,-3.5558736,4,18109
contrary,-3.5560029,4,18110
canton,-3.5560138,1,18111
zindabad,-3.5561495,1,18112
handful,-3.5563881,2,18113
....................,-3.5565262,1,18114
letdown,-3.556537,2,18115
cupcakes,-3.5566375,8,18116
bars,-3.556702,3,18117
tooooo,-3.5585365,1,18118
arbor,-3.5587583,1,18119
rabbit,-3.5593288,3,18120
sone,-3.5595179,1,18121
shitt,-3.5598662,1,18122
cork,-3.5599115,1,18123
draft,-3.5602655,2,18124
feedback,-3.5603614,3,18125
mentally,-3.5611992,6,18126
fucker,-3.561235,1,18127
believes,-3.5612879,2,18128
freaken,-3.5615668,2,18129
collections,-3.5623257,1,18130
toppings,-3.5624917,1,18131
wind,-3.5631838,14,18132
cumin,-3.5633774,1,18133
memory,-3.5634596,11,18134
midwestern,-3.563619,1,18135
looking,-3.5641522,161,18136
martha,-3.5645874,2,18137
24th,-3.5650337,1,18138
2004,-3.5659254,4,18139
aiming,-3.5659966,2,18140
lure,-3.5662904,1,18141
officials,-3.5671165,1,18142
charitable,-3.5671906,2,18143
sammy,-3.5672934,1,18144
dumped,-3.5674057,2,18145
smith,-3.567558,12,18146
blender,-3.5681102,1,18147
scandalous,-3.5684416,2,18148
belive,-3.568616,2,18149
viewing,-3.5687633,3,18150
halla,-3.5689576,1,18151
motive,-3.5691426,3,18152
controversial,-3.5695179,2,18153
machete,-3.570216,1,18154
toro,-3.5705001,2,18155
mp3,-3.5709882,4,18156
ultimatum,-3.5710864,1,18157
twisting,-3.5711856,1,18158
hobby,-3.5712059,3,18159
anxiously,-3.5713406,1,18160
pun,-3.5719774,2,18161
shameless,-3.572087,1,18162
physically,-3.5722613,6,18163
alex,-3.5723617,3,18164
stand,-3.5726035,46,18165
shittier,-3.5733113,2,18166
problematic,-3.5733283,1,18167
pinky,-3.573351,1,18168
remark,-3.5733523,1,18169
math,-3.5734458,58,18170
con,-3.5739498,4,18171
irked,-3.574408,1,18172
