,Word,Value,V.Mean.Sum,,1.2 4.6 3.0
1954,illumination,-2.99E-06,6.84,,
2234,computer,-2.68E-06,6.84,,
2807,balance,-2.11E-06,6.84,,
3309,acceptance,-1.63E-06,6.84,,
3545,bright,-1.38E-06,6.84,,
3881,sail,-1.00E-06,6.84,,
4353,festival,-3.04E-07,6.84,,
4845,vineyard,7.12E-07,6.84,,
4934,precious,1.01E-06,6.84,,
5191,balloon,2.20E-06,6.84,,
1354,creation,-3.77E-06,6.85,,
2115,present,-2.82E-06,6.85,,
2179,moral,-2.73E-06,6.85,,
2468,health,-2.46E-06,6.85,,
2721,cleansing,-2.21E-06,6.85,,
3950,art,-9.07E-07,6.85,,
4109,learn,-7.04E-07,6.85,,
5313,charity,3.27E-06,6.85,,
5405,poet,4.70E-06,6.85,,
5447,awe,8.68E-06,6.85,,
574,aware,-5.62E-06,6.86,,
1221,veteran,-3.99E-06,6.86,,
1529,quality,-3.51E-06,6.86,,
1995,nutrition,-2.94E-06,6.86,,
2166,legend,-2.75E-06,6.86,,
2537,self,-2.38E-06,6.86,,
2926,legendary,-2.02E-06,6.86,,
3136,imagery,-1.82E-06,6.86,,
4026,potential,-8.27E-07,6.86,,
4059,available,-7.83E-07,6.86,,
4085,champagne,-7.43E-07,6.86,,
4448,sincere,-1.37E-07,6.86,,
4527,heritage,-1.65E-08,6.86,,
4662,independent,2.66E-07,6.86,,
4857,ballet,7.52E-07,6.86,,
4899,babe,8.80E-07,6.86,,
5214,cinema,2.40E-06,6.86,,
2609,benefit,-2.30E-06,6.87,,
205,father,-8.04E-06,6.88,,
1181,humane,-4.06E-06,6.88,,
2909,diamond,-2.04E-06,6.88,,
3564,cuisine,-1.36E-06,6.88,,
3845,nature,-1.04E-06,6.88,,
724,calm,-5.09E-06,6.89,,
1038,encouraging,-4.32E-06,6.89,,
1825,deer,-3.14E-06,6.89,,
3469,space,-1.46E-06,6.89,,
4136,experience,-6.57E-07,6.89,,
4221,support,-5.09E-07,6.89,,
5302,outgoing,3.13E-06,6.89,,
5367,inspired,4.01E-06,6.89,,
5440,victorious,6.68E-06,6.89,,
400,adopt,-6.46E-06,6.9,,
646,juice,-5.34E-06,6.9,,
1154,pastry,-4.10E-06,6.9,,
1318,effectiveness,-3.82E-06,6.9,,
1520,likely,-3.53E-06,6.9,,
1601,survive,-3.42E-06,6.9,,
2340,stream,-2.58E-06,6.9,,
3159,painting,-1.80E-06,6.9,,
3442,wireless,-1.49E-06,6.9,,
3525,scenic,-1.40E-06,6.9,,
3721,energy,-1.17E-06,6.9,,
4084,cultural,-7.43E-07,6.9,,
4181,gallery,-5.85E-07,6.9,,
4895,encore,8.75E-07,6.9,,
4940,dove,1.03E-06,6.9,,
5025,premium,1.32E-06,6.9,,
5112,honor,1.72E-06,6.9,,
5115,glorious,1.72E-06,6.9,,
5250,singer,2.64E-06,6.9,,
758,customized,-4.97E-06,6.91,,
1418,listen,-3.68E-06,6.91,,
2326,son,-2.59E-06,6.91,,
3213,barefoot,-1.74E-06,6.91,,
3778,male,-1.11E-06,6.91,,
3963,outdoors,-8.93E-07,6.91,,
4347,lady,-3.12E-07,6.91,,
4669,authentic,2.84E-07,6.91,,
213,sapphire,-7.87E-06,6.92,,
3189,sun,-1.77E-06,6.92,,
605,correct,-5.48E-06,6.94,,
1235,merit,-3.96E-06,6.94,,
2550,countryside,-2.36E-06,6.94,,
578,laptop,-5.61E-06,6.95,,
1059,graceful,-4.27E-06,6.95,,
1252,credible,-3.93E-06,6.95,,
1394,comics,-3.72E-06,6.95,,
1448,swing,-3.64E-06,6.95,,
1781,sport,-3.19E-06,6.95,,
2602,desirable,-2.31E-06,6.95,,
2774,efficient,-2.16E-06,6.95,,
2800,heart,-2.13E-06,6.95,,
2818,effective,-2.11E-06,6.95,,
2921,cat,-2.02E-06,6.95,,
3014,burger,-1.92E-06,6.95,,
3570,feed,-1.36E-06,6.95,,
3608,otter,-1.31E-06,6.95,,
3663,university,-1.25E-06,6.95,,
3986,restaurant,-8.68E-07,6.95,,
4099,help,-7.29E-07,6.95,,
4214,innovation,-5.34E-07,6.95,,
4217,profit,-5.18E-07,6.95,,
4636,glee,1.96E-07,6.95,,
4762,neat,4.89E-07,6.95,,
4859,promising,7.60E-07,6.95,,
4957,anniversary,1.08E-06,6.95,,
5140,daylight,1.83E-06,6.95,,
5260,nice,2.82E-06,6.95,,
5270,shrimp,2.87E-06,6.95,,
5309,magnificent,3.24E-06,6.95,,
5436,sacred,6.49E-06,6.95,,
4441,win,-1.56E-07,6.97,,
561,papa,-5.68E-06,7,,
1259,dog,-3.92E-06,7,,
1397,pillow,-3.71E-06,7,,
1444,memories,-3.64E-06,7,,
2495,water,-2.43E-06,7,,
2766,bath,-2.16E-06,7,,
2769,ability,-2.16E-06,7,,
2787,credibility,-2.15E-06,7,,
2833,revenue,-2.10E-06,7,,
3016,trip,-1.92E-06,7,,
3149,technique,-1.80E-06,7,,
3160,spirit,-1.80E-06,7,,
3218,landscape,-1.74E-06,7,,
3385,fertile,-1.55E-06,7,,
3415,jewelry,-1.53E-06,7,,
3491,tremendous,-1.44E-06,7,,
3595,galactic,-1.33E-06,7,,
3939,donation,-9.26E-07,7,,
3992,moon,-8.66E-07,7,,
4029,coffee,-8.21E-07,7,,
4052,approve,-7.89E-07,7,,
4088,fruit,-7.40E-07,7,,
4174,park,-5.97E-07,7,,
4248,bedroom,-4.56E-07,7,,
4458,tune,-1.17E-07,7,,
4568,elegant,6.59E-08,7,,
4573,attraction,7.52E-08,7,,
4599,embrace,1.34E-07,7,,
4600,sister,1.34E-07,7,,
4637,zoo,1.98E-07,7,,
4786,explore,5.47E-07,7,,
4807,camp,5.96E-07,7,,
4865,storytelling,7.72E-07,7,,
4981,earn,1.16E-06,7,,
5118,concert,1.73E-06,7,,
5353,proud,3.76E-06,7,,
5393,artistic,4.38E-06,7,,
5453,superb,1.17E-05,7,,
2773,rescue,-2.16E-06,7.04,,
275,flawless,-7.27E-06,7.05,,
930,ponytail,-4.55E-06,7.05,,
944,survival,-4.53E-06,7.05,,
1603,pet,-3.42E-06,7.05,,
1611,tropical,-3.41E-06,7.05,,
1967,plant,-2.97E-06,7.05,,
2316,charming,-2.60E-06,7.05,,
2370,protected,-2.56E-06,7.05,,
2568,believe,-2.34E-06,7.05,,
2797,color,-2.13E-06,7.05,,
2840,fishing,-2.09E-06,7.05,,
3084,idea,-1.86E-06,7.05,,
3168,super,-1.79E-06,7.05,,
3338,desire,-1.59E-06,7.05,,
3384,book,-1.55E-06,7.05,,
3417,sanctuary,-1.52E-06,7.05,,
3805,simplicity,-1.09E-06,7.05,,
3981,soup,-8.75E-07,7.05,,
3991,amused,-8.66E-07,7.05,,
4219,mentor,-5.15E-07,7.05,,
4282,meal,-4.18E-07,7.05,,
4586,capable,1.13E-07,7.05,,
4648,moonlight,2.17E-07,7.05,,
4748,skilled,4.64E-07,7.05,,
5012,impressive,1.26E-06,7.05,,
5017,succeed,1.28E-06,7.05,,
5246,refreshing,2.60E-06,7.05,,
5398,invitation,4.49E-06,7.05,,
5425,lily,5.63E-06,7.05,,
5446,juicy,8.61E-06,7.05,,
1436,animal,-3.65E-06,7.06,,
2540,forgive,-2.37E-06,7.06,,
4492,teach,-6.07E-08,7.06,,
4581,creative,9.98E-08,7.06,,
3477,secure,-1.46E-06,7.08,,
933,ring,-4.54E-06,7.09,,
1561,woman,-3.48E-06,7.09,,
2059,hire,-2.88E-06,7.09,,
2476,real,-2.45E-06,7.09,,
3329,clean,-1.60E-06,7.09,,
4449,marry,-1.32E-07,7.09,,
4872,evening,7.92E-07,7.09,,
122,cheer,-9.12E-06,7.1,,
1628,eat,-3.38E-06,7.1,,
2263,stereo,-2.66E-06,7.1,,
3035,acoustic,-1.91E-06,7.1,,
3177,useful,-1.78E-06,7.1,,
3710,money,-1.20E-06,7.1,,
4207,outstanding,-5.47E-07,7.1,,
4384,sparkle,-2.57E-07,7.1,,
4602,promotion,1.36E-07,7.1,,
4833,prosperity,6.70E-07,7.1,,
5146,opportunity,1.86E-06,7.1,,
1474,couple,-3.59E-06,7.11,,
2491,genuine,-2.43E-06,7.11,,
2598,sight,-2.31E-06,7.11,,
2650,picnic,-2.27E-06,7.11,,
3867,rose,-1.03E-06,7.11,,
4342,partner,-3.20E-07,7.11,,
4772,upgrade,5.21E-07,7.11,,
701,applause,-5.18E-06,7.12,,
2552,terrific,-2.36E-06,7.12,,
3774,cook,-1.11E-06,7.12,,
3946,autumn,-9.15E-07,7.12,,
4850,lively,7.30E-07,7.12,,
3941,lake,-9.21E-07,7.13,,
4643,soft,2.11E-07,7.13,,
1308,understanding,-3.84E-06,7.14,,
2524,safety,-2.40E-06,7.14,,
2863,dad,-2.07E-06,7.14,,
2908,wish,-2.04E-06,7.14,,
3266,fair,-1.68E-06,7.14,,
3635,majestic,-1.29E-06,7.14,,
4194,possible,-5.69E-07,7.14,,
4326,convenience,-3.43E-07,7.14,,
4594,masterpiece,1.23E-07,7.14,,
4695,receive,3.53E-07,7.14,,
5288,playground,3.01E-06,7.14,,
5434,enthusiasm,6.43E-06,7.14,,
2577,girl,-2.33E-06,7.15,,
2958,fantasy,-1.98E-06,7.15,,
3512,handsome,-1.42E-06,7.15,,
4605,convenient,1.38E-07,7.15,,
531,noble,-5.77E-06,7.16,,
1130,satisfied,-4.15E-06,7.16,,
1796,seasoned,-3.17E-06,7.16,,
2955,bed,-1.98E-06,7.16,,
4621,prosperous,1.78E-07,7.16,,
5030,encourage,1.34E-06,7.16,,
5355,devoted,3.78E-06,7.16,,
5441,enchanted,6.77E-06,7.16,,
1246,beverage,-3.94E-06,7.17,,
2879,agree,-2.06E-06,7.17,,
2936,weekend,-2.00E-06,7.17,,
3133,breathe,-1.82E-06,7.17,,
3998,magic,-8.62E-07,7.17,,
4137,simple,-6.57E-07,7.17,,
4629,valuable,1.89E-07,7.17,,
4817,passionate,6.27E-07,7.17,,
5297,pregnant,3.09E-06,7.17,,
975,remarkable,-4.45E-06,7.18,,
2425,party,-2.49E-06,7.18,,
2479,television,-2.45E-06,7.18,,
2546,value,-2.37E-06,7.18,,
2952,island,-1.98E-06,7.18,,
3122,date,-1.83E-06,7.18,,
3883,sandwich,-1.00E-06,7.18,,
4751,discover,4.71E-07,7.18,,
5024,holiday,1.32E-06,7.18,,
5069,loyalty,1.52E-06,7.18,,
5258,satisfaction,2.78E-06,7.18,,
5343,blessing,3.63E-06,7.18,,
5424,mate,5.58E-06,7.18,,
509,truth,-5.85E-06,7.19,,
1958,shower,-2.98E-06,7.19,,
3148,house,-1.80E-06,7.19,,
4015,attractive,-8.41E-07,7.19,,
4277,perfect,-4.23E-07,7.19,,
590,imagine,-5.55E-06,7.2,,
1916,dignity,-3.04E-06,7.2,,
3193,merry,-1.76E-06,7.2,,
3297,child,-1.65E-06,7.2,,
4658,swimming,2.50E-07,7.2,,
4691,dessert,3.34E-07,7.2,,
176,flourish,-8.50E-06,7.21,,
2528,optimism,-2.39E-06,7.21,,
3571,entertain,-1.36E-06,7.21,,
3937,strengthen,-9.28E-07,7.21,,
4350,beach,-3.07E-07,7.21,,
5110,meditation,1.71E-06,7.21,,
5449,marvelous,9.36E-06,7.21,,
674,sleep,-5.25E-06,7.22,,
3046,pictures,-1.90E-06,7.22,,
3109,raise,-1.85E-06,7.22,,
3766,imagination,-1.12E-06,7.22,,
5026,intimate,1.32E-06,7.22,,
1993,kid,-2.94E-06,7.23,,
2653,bay,-2.27E-06,7.23,,
5237,butterfly,2.55E-06,7.23,,
3636,trust,-1.28E-06,7.24,,
3915,movie,-9.56E-07,7.24,,
3996,fortune,-8.64E-07,7.24,,
4191,citizenship,-5.70E-07,7.24,,
4498,ancient,-5.08E-08,7.24,,
4651,pleasant,2.23E-07,7.24,,
4844,comfort,7.11E-07,7.24,,
4878,compliment,8.05E-07,7.24,,
611,companion,-5.46E-06,7.25,,
1696,oxygen,-3.30E-06,7.25,,
2551,luxury,-2.36E-06,7.25,,
3588,garden,-1.34E-06,7.25,,
4079,family,-7.47E-07,7.25,,
4393,relieve,-2.43E-07,7.25,,
5063,fascination,1.50E-06,7.25,,
5087,asset,1.61E-06,7.25,,
5119,wit,1.73E-06,7.25,,
5187,admired,2.16E-06,7.25,,
1487,thoughtful,-3.57E-06,7.26,,
3662,save,-1.25E-06,7.26,,
4495,graduate,-5.63E-08,7.26,,
4989,spirituality,1.18E-06,7.26,,
5171,clarity,2.00E-06,7.26,,
203,candy,-8.05E-06,7.27,,
2665,daddy,-2.26E-06,7.27,,
3088,story,-1.86E-06,7.27,,
4626,dance,1.85E-07,7.27,,
4714,honey,3.93E-07,7.27,,
4942,gift,1.04E-06,7.27,,
4961,shine,1.09E-06,7.27,,
5342,welcome,3.63E-06,7.27,,
5368,hospitality,4.01E-06,7.27,,
4032,ambition,-8.18E-07,7.28,,
4091,cozy,-7.37E-07,7.28,,
4173,gold,-5.99E-07,7.28,,
4239,knowledge,-4.72E-07,7.28,,
4299,romance,-3.78E-07,7.28,,
4750,achievement,4.69E-07,7.28,,
3586,toy,-1.34E-06,7.29,,
4487,freshwater,-6.89E-08,7.29,,
5077,empathy,1.57E-06,7.29,,
1323,comrade,-3.82E-06,7.3,,
2061,reliable,-2.88E-06,7.3,,
2693,flower,-2.23E-06,7.3,,
4544,meadow,1.99E-08,7.3,,
4585,emerald,1.12E-07,7.3,,
4671,lifetime,2.85E-07,7.3,,
5157,appreciation,1.94E-06,7.3,,
5369,miracle,4.01E-06,7.3,,
2643,loyal,-2.28E-06,7.31,,
886,millionaire,-4.63E-06,7.32,,
2195,sky,-2.72E-06,7.32,,
2825,right,-2.10E-06,7.32,,
4120,lucky,-6.78E-07,7.32,,
4200,unique,-5.59E-07,7.32,,
5419,darling,5.24E-06,7.32,,
1157,fulfill,-4.10E-06,7.33,,
1343,wealth,-3.79E-06,7.33,,
2279,born,-2.64E-06,7.33,,
2349,fashionable,-2.57E-06,7.33,,
2841,charitable,-2.09E-06,7.33,,
3789,first,-1.10E-06,7.33,,
4184,outdoor,-5.82E-07,7.33,,
4391,appreciate,-2.46E-07,7.33,,
4666,champion,2.77E-07,7.33,,
4711,fortunate,3.90E-07,7.33,,
5182,cocoa,2.12E-06,7.33,,
5088,triumph,1.61E-06,7.34,,
5198,charm,2.27E-06,7.34,,
4485,picturesque,-6.91E-08,7.35,,
4697,volunteer,3.59E-07,7.35,,
4959,sunrise,1.09E-06,7.35,,
5215,admire,2.41E-06,7.35,,
5422,gem,5.41E-06,7.35,,
5426,wedding,5.64E-06,7.35,,
483,clever,-5.97E-06,7.36,,
349,teacher,-6.74E-06,7.37,,
4426,thrill,-1.77E-07,7.37,,
4744,vibrant,4.51E-07,7.37,,
5006,productive,1.24E-06,7.37,,
5239,fascinating,2.56E-06,7.37,,
311,beloved,-6.97E-06,7.38,,
922,homemade,-4.56E-06,7.38,,
2267,brave,-2.65E-06,7.38,,
3340,legacy,-1.59E-06,7.38,,
4418,delicious,-1.91E-07,7.38,,
4864,dedication,7.71E-07,7.38,,
5096,completion,1.64E-06,7.38,,
5201,spa,2.29E-06,7.38,,
5365,stimulate,4.00E-06,7.38,,
5390,delightful,4.33E-06,7.38,,
3312,ocean,-1.63E-06,7.39,,
3918,favorite,-9.54E-07,7.39,,
4840,dollar,6.97E-07,7.39,,
144,sensual,-8.81E-06,7.4,,
5243,adorable,2.59E-06,7.4,,
5282,leisure,2.96E-06,7.4,,
5412,adventure,5.07E-06,7.4,,
1870,buddy,-3.09E-06,7.41,,
2771,husband,-2.16E-06,7.41,,
4623,heal,1.83E-07,7.41,,
5356,wonderful,3.79E-06,7.41,,
2012,inspire,-2.92E-06,7.42,,
2143,gentle,-2.79E-06,7.42,,
4018,floral,-8.34E-07,7.42,,
4075,accurate,-7.60E-07,7.42,,
4618,sexy,1.68E-07,7.42,,
4682,wise,3.15E-07,7.42,,
123,grandpa,-9.11E-06,7.43,,
2089,honesty,-2.85E-06,7.43,,
4264,dream,-4.37E-07,7.43,,
4275,fancy,-4.24E-07,7.43,,
4422,colorful,-1.80E-07,7.43,,
4789,helpful,5.49E-07,7.43,,
4901,generous,8.81E-07,7.43,,
1985,like,-2.95E-06,7.44,,
2429,surprise,-2.49E-06,7.44,,
3879,hero,-1.01E-06,7.44,,
4603,hopeful,1.37E-07,7.44,,
136,momma,-8.87E-06,7.45,,
1021,respectful,-4.36E-06,7.45,,
1807,triumphant,-3.16E-06,7.45,,
2544,optimistic,-2.37E-06,7.45,,
3298,extraordinary,-1.64E-06,7.45,,
3567,heroic,-1.36E-06,7.45,,
5059,accomplish,1.50E-06,7.45,,
5036,sunlight,1.37E-06,7.46,,
5416,sunset,5.13E-06,7.46,,
3885,star,-1.00E-06,7.47,,
4076,advancement,-7.56E-07,7.47,,
4541,easy,7.96E-09,7.47,,
4886,jolly,8.36E-07,7.47,,
4894,reward,8.70E-07,7.47,,
1881,fairness,-3.08E-06,7.48,,
3053,home,-1.89E-06,7.48,,
3503,silver,-1.43E-06,7.48,,
4352,hope,-3.05E-07,7.48,,
4540,educate,7.82E-09,7.48,,
4936,satisfying,1.01E-06,7.48,,
5040,success,1.40E-06,7.49,,
1253,brilliant,-3.93E-06,7.5,,
2587,sing,-2.32E-06,7.5,,
3262,waterfront,-1.68E-06,7.5,,
4038,great,-8.12E-07,7.5,,
4078,gentleman,-7.52E-07,7.5,,
4367,comic,-2.89E-07,7.5,,
4607,summer,1.47E-07,7.5,,
4644,original,2.11E-07,7.5,,
4863,special,7.68E-07,7.5,,
4939,spectacular,1.03E-06,7.5,,
5114,warm,1.72E-06,7.5,,
5279,coastline,2.93E-06,7.5,,
5296,heaven,3.08E-06,7.5,,
5427,grateful,5.65E-06,7.5,,
2488,cash,-2.44E-06,7.51,,
876,affordable,-4.66E-06,7.52,,
912,genius,-4.58E-06,7.52,,
1676,decorative,-3.33E-06,7.52,,
3382,food,-1.55E-06,7.52,,
3956,female,-9.01E-07,7.52,,
1223,mother,-3.98E-06,7.53,,
1959,independence,-2.98E-06,7.53,,
3577,passion,-1.35E-06,7.53,,
5324,celebration,3.40E-06,7.53,,
5442,exquisite,7.20E-06,7.53,,
5445,warmth,7.94E-06,7.53,,
3321,literacy,-1.62E-06,7.55,,
3345,million,-1.59E-06,7.55,,
3424,harmony,-1.52E-06,7.55,,
3658,play,-1.25E-06,7.55,,
4317,lovely,-3.57E-07,7.55,,
4571,exotic,7.26E-08,7.55,,
5232,abundant,2.51E-06,7.55,,
5236,glad,2.54E-06,7.55,,
5256,enthusiastic,2.71E-06,7.55,,
5385,panda,4.22E-06,7.55,,
5391,generosity,4.35E-06,7.55,,
5448,amazed,9.17E-06,7.55,,
800,marriage,-4.88E-06,7.56,,
2033,girlfriend,-2.91E-06,7.56,,
2382,cute,-2.55E-06,7.56,,
4995,laugh,1.22E-06,7.56,,
5222,confident,2.45E-06,7.56,,
5276,excellent,2.91E-06,7.56,,
5045,positive,1.42E-06,7.57,,
5420,gorgeous,5.28E-06,7.57,,
523,kitten,-5.80E-06,7.58,,
2125,determination,-2.81E-06,7.58,,
3012,luxurious,-1.93E-06,7.58,,
3099,cake,-1.85E-06,7.58,,
4236,daytime,-4.79E-07,7.58,,
4245,beauty,-4.60E-07,7.58,,
3589,victory,-1.34E-06,7.59,,
3951,tree,-9.05E-07,7.59,,
4002,entertainment,-8.56E-07,7.59,,
4830,song,6.65E-07,7.59,,
4954,funny,1.08E-06,7.59,,
5332,incredible,3.49E-06,7.59,,
2511,comedian,-2.41E-06,7.6,,
3488,intelligent,-1.45E-06,7.6,,
5010,amusing,1.25E-06,7.6,,
3482,breeze,-1.45E-06,7.61,,
3810,romantic,-1.08E-06,7.61,,
4563,beautiful,5.69E-08,7.61,,
4926,excitement,9.85E-07,7.62,,
5205,grandmother,2.32E-06,7.62,,
5444,bliss,7.49E-06,7.62,,
2838,bargain,-2.09E-06,7.63,,
3044,chocolate,-1.90E-06,7.63,,
3926,inexpensive,-9.47E-07,7.63,,
5102,healing,1.66E-06,7.63,,
5372,playful,4.03E-06,7.63,,
2245,care,-2.67E-06,7.64,,
2847,mom,-2.08E-06,7.64,,
3708,princess,-1.20E-06,7.64,,
3874,mama,-1.02E-06,7.64,,
4045,spring,-7.99E-07,7.64,,
640,intellectual,-5.37E-06,7.65,,
2244,treasure,-2.67E-06,7.65,,
2722,intelligence,-2.21E-06,7.65,,
3223,kindness,-1.74E-06,7.65,,
3685,praise,-1.22E-06,7.65,,
5014,aroma,1.28E-06,7.65,,
5320,loved,3.35E-06,7.65,,
5408,grin,4.79E-06,7.66,,
2341,comfortable,-2.58E-06,7.67,,
3011,music,-1.93E-06,7.67,,
3439,courage,-1.50E-06,7.67,,
3660,savings,-1.25E-06,7.67,,
4641,seaside,2.03E-07,7.67,,
5186,enjoy,2.14E-06,7.67,,
3409,musical,-1.53E-06,7.68,,
3944,new,-9.16E-07,7.68,,
2941,pretty,-1.99E-06,7.7,,
3624,safe,-1.29E-06,7.7,,
3629,angel,-1.29E-06,7.71,,1 3.3
3337,freedom,-1.59E-06,7.72,,
5206,amazing,2.32E-06,7.72,,
3960,creativity,-8.99E-07,7.73,,
4241,give,-4.69E-07,7.73,,
4739,smart,4.41E-07,7.73,,
5133,thanks,1.79E-06,7.73,,
5164,delighted,1.98E-06,7.74,,
544,humor,-5.73E-06,7.75,,
3496,wildlife,-1.44E-06,7.75,,
3605,peace,-1.32E-06,7.75,,
4781,achieve,5.38E-07,7.75,,
2289,friendship,-2.63E-06,7.76,,
3008,resort,-1.93E-06,7.76,,
3222,healthy,-1.74E-06,7.76,,
4480,successful,-7.69E-08,7.76,,
5421,thankful,5.29E-06,7.76,,
4943,sweet,1.04E-06,7.77,,
5418,thank,5.15E-06,7.77,,
3493,kind,-1.44E-06,7.78,,
4891,kiss,8.53E-07,7.78,,
3343,waterfall,-1.59E-06,7.79,,
4097,golden,-7.30E-07,7.79,,
4785,pleasure,5.47E-07,7.8,,
4779,cure,5.34E-07,7.81,,
1311,relax,-3.83E-06,7.82,,1 2.9
4688,pleased,3.20E-07,7.82,,
1859,relationship,-3.11E-06,7.83,,
1355,friendly,-3.77E-06,7.84,,
5277,fabulous,2.91E-06,7.84,,
5322,celebrate,3.38E-06,7.84,,
2355,puppy,-2.57E-06,7.85,,
2585,rest,-2.32E-06,7.86,,
4359,create,-2.99E-07,7.86,,
4907,awesome,9.00E-07,7.86,,
4915,award,9.40E-07,7.86,,
4930,winner,9.89E-07,7.86,,
5431,excellence,5.87E-06,7.87,,
422,joke,-6.28E-06,7.88,,
490,affection,-5.94E-06,7.89,,
2241,travel,-2.67E-06,7.89,,
2858,pizza,-2.08E-06,7.89,,
4654,good,2.31E-07,7.89,,
5245,smile,2.60E-06,7.89,,
500,compassion,-5.90E-06,7.9,,
3217,wisdom,-1.74E-06,7.94,,
1134,sunny,-4.14E-06,7.95,,
2726,live,-2.20E-06,7.95,,
5151,talented,1.91E-06,7.95,,
5362,exciting,3.91E-06,7.95,,
1367,entertaining,-3.76E-06,8,,
4503,relaxation,-4.45E-08,8,,
4825,prize,6.56E-07,8,,
5041,oasis,1.41E-06,8,,
5235,love,2.53E-06,8,,
5337,peaceful,3.57E-06,8,,
5443,cheerful,7.29E-06,8,,
1580,comedy,-3.45E-06,8.05,,
2138,lover,-2.80E-06,8.05,,
3833,courageous,-1.06E-06,8.05,,
4216,bonus,-5.21E-07,8.05,,
5139,accomplishment,1.83E-06,8.05,,
5285,excited,2.98E-06,8.11,,
5193,sunshine,2.23E-06,8.14,,1 3.11
4846,honest,7.14E-07,8.16,,
3558,relaxing,-1.36E-06,8.19,,
5344,joy,3.65E-06,8.21,,
5380,delight,4.10E-06,8.21,,
5048,hug,1.43E-06,8.23,,
5057,magical,1.48E-06,8.23,,
4404,free,-2.24E-07,8.25,,
3688,fantastic,-1.22E-06,8.36,,
4705,christmas,3.73E-07,8.37,,
5269,fun,2.87E-06,8.37,,
5428,enjoyment,5.77E-06,8.37,,
5290,happy,3.02E-06,8.47,,
3544,happiness,-1.38E-06,8.48,,
4329,vacation,-3.36E-07,8.53,,
