,Word,Distil,Bert,Gold,Frequency,Mean Star,FFN,avg(vad_eb.V),avg(vad_eb.V > 3)
4477,publication,8.221710205107639e-07,2.24e-06,5.48,2,3.335,3.0661364,3.335,1.0
4478,salvage,8.222599282944116e-07,-4.72e-06,5.16,3,2.8666666666666667,2.6401977999999997,2.4,0.0
4479,mysterious,8.227752042031581e-07,9.08e-07,6.05,3,3.286666666666666,2.69518,3.286667,1.0
4480,notion,8.233822765615907e-07,-6.06e-06,5.86,2,3.0,2.9951575,3.0,0.0
4481,bonus,8.251858765921682e-07,-5.21e-07,8.05,9,3.3233333333333333,4.1576366,3.3225,0.875
4482,naked,8.367584004897548e-07,1.85e-06,6.21,4,3.25,2.6093407,3.25,0.75
4483,premium,8.403694518678966e-07,1.32e-06,6.9,4,3.1825,3.0677142,3.1825,0.5
4484,rub,8.410369721004173e-07,4.68e-06,6.63,1,3.78,3.1839674,3.78,1.0
4485,canal,8.461266553701681e-07,-1.6e-06,5.71,1,2.9,3.1583521,2.9,0.0
4486,municipal,8.474605659114366e-07,-4.15e-07,4.89,1,3.7,2.950134,3.7,1.0
4487,award,8.532608226333759e-07,9.4e-07,7.86,14,3.1285714285714286,4.315674,3.065455,0.5455
4488,crust,8.534432307435077e-07,2.09e-06,5.76,1,3.4,2.6252272,3.4,1.0
4489,cabin,8.554163155970437e-07,-2.27e-07,5.9,6,3.108333333333334,3.1031065,3.108333,0.5
4490,special,8.585699445729827e-07,7.68e-07,7.5,51,3.2335294117647058,3.8112736000000003,3.233529,0.7647
4491,amazed,8.604502311770901e-07,9.17e-06,7.55,1,3.55,4.746556299999999,3.55,1.0
4492,consciousness,8.606538814022459e-07,-3.89e-06,6.48,2,3.05,2.6558175,3.05,0.5
4493,testament,8.632368119698813e-07,1.26e-06,5.0,2,3.4450000000000003,3.8067207,3.445,1.0
4494,classification,8.715369478861277e-07,3.3e-06,4.77,1,3.0,2.9559941000000003,3.0,0.0
4495,comfort,8.722532977939533e-07,7.11e-07,7.24,3,3.17,3.3568594,3.17,0.6667
4496,cocoa,8.745376021878744e-07,2.12e-06,7.33,4,3.3175,3.4676117999999994,3.3233330000000003,0.6667
4497,outdoor,8.748312648546493e-07,-5.82e-07,7.33,7,3.27,3.8827812999999995,3.27,0.8571
4498,gig,8.904165193177973e-07,3.47e-06,6.48,1,3.56,3.4592671000000004,3.56,1.0
4499,championship,8.909014777199371e-07,6.96e-07,6.74,1,3.3,3.7097519999999995,3.3,1.0
4500,enhance,8.935788291068262e-07,1.38e-06,6.62,2,3.2,3.9488266000000003,3.2,0.5
4501,string,8.946132881379927e-07,-1.02e-07,5.25,4,2.975,2.885184,2.975,0.0
4502,sponsor,8.972891193447773e-07,-4.53e-07,5.3,14,3.27,3.7520040999999997,3.27,0.7857
4503,parcel,9.011291532932951e-07,-6.990000000000001e-07,5.45,1,3.0,3.2866166,3.0,0.0
4504,bin,9.029923680705901e-07,5.16e-08,4.95,3,3.106666666666667,2.6495318,3.106667,1.0
4505,culinary,9.042717505995205e-07,1.35e-06,6.33,4,3.12,3.8313407999999995,3.12,0.75
4506,boost,9.056708835301752e-07,5.76e-07,6.53,12,3.1675,3.9245765,3.186667,0.6667
4507,approval,9.098277883932316e-07,-2.4e-07,6.75,6,3.0,3.2075992,3.0,0.5
4508,miraculous,9.111798198029968e-07,3.46e-06,6.37,2,3.15,4.356552,3.0,0.0
4509,apartments,9.161017858009638e-07,2e-06,5.0,1,3.1,2.839756,3.1,1.0
4510,nun,9.170887150591889e-07,2.88e-06,5.79,1,3.0,2.686773,3.0,0.0
4511,riff,9.255864338401458e-07,2.49e-06,4.63,2,3.4,3.0590080000000004,3.4,1.0
4512,marquis,9.268469145599458e-07,9.62e-07,4.77,1,3.1,3.0980863999999997,3.1,1.0
4513,dazzling,9.323437478077808e-07,-1.4599999999999998e-07,6.5,1,3.3,4.477824,3.3,1.0
4514,exotic,9.329645698421866e-07,7.26e-08,7.55,8,3.21,3.7298105,3.21,0.875
4515,owe,9.347797131122513e-07,4.48e-06,3.56,1,3.6,3.0725212,3.6,1.0
4516,rank,9.371674037639276e-07,-1.7e-06,5.26,1,3.2,2.9657693,3.2,1.0
4517,adjacent,9.441276931165192e-07,-1.11e-06,5.15,3,3.0666666666666664,3.0994587000000005,3.066667,0.6667
4518,nipple,9.502343076226345e-07,3.34e-06,5.73,1,3.1,2.8299904,3.1,1.0
4519,pleased,9.531063080860876e-07,3.2e-07,7.82,6,3.25,4.8446074,3.25,0.6667
4520,honesty,9.543186730159858e-07,-2.85e-06,7.43,3,3.26,3.5793962,3.26,0.6667
4521,admission,9.590531573830385e-07,-3.29e-07,5.91,11,3.2336363636363643,2.8922142999999996,3.233636,0.8182
4522,bite,9.641073041580356e-07,3.23e-06,3.52,4,3.5775,2.6174397000000003,3.6366669999999996,0.6667
4523,poet,9.683685357614322e-07,4.7e-06,6.85,1,3.4,2.9812243,3.4,1.0
4524,earrings,9.734217455923306e-07,-1.37e-06,5.32,4,2.9175,3.3818639999999998,2.9175,0.25
4525,camping,9.744225029961436e-07,-5.83e-08,6.09,8,3.24,3.152407,3.24,0.875
4526,score,9.826939900599294e-07,-2.07e-06,6.5,1,3.22,3.187589,3.22,1.0
4527,provider,9.856982142528402e-07,-1.73e-07,6.26,2,3.125,3.0331821,3.125,0.5
4528,encouragement,9.90986720736849e-07,-2.6e-07,6.7,3,3.23,4.307357,3.23,1.0
4529,formidable,9.953217913194479e-07,1.37e-06,5.52,1,2.89,3.45229,2.89,0.0
4530,sleepy,1.000882493634725e-06,2.38e-07,4.36,1,3.38,2.6070787999999996,3.38,1.0
4531,boutique,1.0087829348842362e-06,-2.21e-08,6.1,3,2.9266666666666663,3.6207962,2.18,0.0
4532,reborn,1.0112362848711347e-06,3.66e-07,5.59,1,3.3,3.3120502999999997,3.3,1.0
4533,sacred,1.0119761778559777e-06,6.49e-06,6.95,1,3.1,3.0432502999999995,3.1,1.0
4534,advocate,1.0184543586351166e-06,3.48e-07,5.25,2,3.3,3.0196354,3.3,1.0
4535,promenade,1.0194260093979557e-06,1.76e-06,6.19,6,3.1633333333333327,3.9682337999999997,3.156,0.6
4536,happiness,1.0200197239169581e-06,-1.38e-06,8.48,2,3.1,4.5817604,3.1,0.5
4537,usher,1.0253580585116442e-06,-1.08e-06,5.39,2,3.145,3.1941314,3.29,1.0
4538,merchandise,1.0255013065320051e-06,-1.41e-06,5.21,4,3.075,3.2950757000000004,3.075,0.5
4539,luxurious,1.0291538688593966e-06,-1.93e-06,7.58,3,3.3000000000000003,3.8398879,3.3,1.0
4540,mimic,1.0357066955446006e-06,-2.35e-06,4.67,2,3.045,2.9928277000000003,3.045,0.5
4541,entertainment,1.035786174408292e-06,-8.559999999999998e-07,7.59,15,3.1406666666666667,3.8555553,3.1406669999999997,0.6667
4542,holiday,1.0383348629164601e-06,1.32e-06,7.18,15,3.1913333333333336,3.6826977999999997,3.191333,0.6667
4543,mature,1.0422349770398502e-06,-4.31e-07,5.95,1,3.0,3.1944562999999997,3.0,0.0
4544,destination,1.0473205255111299e-06,8.15e-07,6.4,8,3.2625,3.7421307999999995,3.2625,0.625
4545,integral,1.051447710175823e-06,-2.06e-07,5.19,3,3.203333333333333,3.4336279999999997,3.203333,1.0
4546,oasis,1.0571951762458313e-06,1.41e-06,8.0,3,3.4033333333333338,3.734315,3.4033330000000004,1.0
4547,style,1.063496241381421e-06,4.14e-07,6.81,11,3.2090909090909085,3.2543729999999997,3.105714,0.7143
4548,scripture,1.0704802123374935e-06,-1.08e-06,5.47,1,3.0,3.0038664,3.0,0.0
4549,stellar,1.0753034089909055e-06,2.17e-07,5.95,1,3.14,4.503933,3.14,1.0
4550,barefoot,1.0756304561302759e-06,-1.74e-06,6.91,1,3.1,3.2216861,3.1,1.0
4551,willingness,1.076327308014343e-06,3.83e-06,6.43,2,3.075,3.7035440000000004,3.075,0.5
4552,beauty,1.0789243301383145e-06,-4.6e-07,7.58,15,3.202,4.382057,3.202,0.7333
4553,introduce,1.0800268880408149e-06,-2.17e-06,5.91,5,3.0980000000000003,3.2471959999999997,3.098,0.6
4554,interior,1.0916101162335159e-06,1.86e-07,5.79,4,3.2325,3.1183,3.2325,0.5
4555,contrary,1.09294033469783e-06,-5.43e-06,4.5,1,2.89,2.6124473,2.89,0.0
4556,ravine,1.098305344621418e-06,2.67e-06,5.21,1,3.25,2.6064439999999998,3.25,1.0
4557,venetian,1.0996271882455593e-06,-4.98e-06,5.8,1,2.91,3.1054353999999997,2.91,0.0
4558,positive,1.1028310930621886e-06,1.42e-06,7.57,24,3.3033333333333337,4.377983599999999,3.302,0.8
4559,confirm,1.1095037387674294e-06,-6.28e-06,5.76,1,2.6,2.9964272999999997,2.6,0.0
4560,vibration,1.1129974482159087e-06,1.54e-07,5.53,4,3.05,3.1058304,3.05,0.5
4561,chance,1.1169918819970304e-06,-5.04e-07,6.05,20,3.0980000000000003,3.8918009,3.098,0.55
4562,bat,1.120081232760389e-06,-2.78e-06,4.81,4,2.9375,2.9846087000000003,3.0,0.5
4563,goodwill,1.121134878472043e-06,2.89e-07,6.47,50,3.3262000000000005,3.9632837999999997,3.326136,0.7955
4564,thrill,1.1254242316694383e-06,-1.7699999999999996e-07,7.37,2,3.295,4.908206,3.37,1.0
4565,good,1.1258904248021627e-06,2.31e-07,7.89,120,3.19725,4.1899495,3.2151330000000002,0.6903
4566,tank,1.1265120711586444e-06,-1.67e-06,4.71,1,3.4,2.6838105,3.4,1.0
4567,prestigious,1.1310504671527277e-06,2.63e-06,6.47,2,3.465,3.9868753,3.465,1.0
4568,remarkable,1.142171607099174e-06,-4.45e-06,7.18,2,2.73,4.332413,2.73,0.0
4569,atom,1.1516245270251637e-06,1.09e-06,5.74,2,2.765,2.8331697,2.765,0.0
4570,bamboo,1.1565863286590296e-06,1.34e-06,6.33,6,3.2716666666666665,3.2319865,3.226,0.8
4571,glamour,1.1603099059666795e-06,2.61e-06,6.0,1,3.2,3.7243004,3.2,1.0
4572,eccentric,1.1621695349036305e-06,2.88e-06,5.37,1,3.2,3.2245984,3.2,1.0
4573,blessing,1.1682054921877744e-06,3.63e-06,7.18,2,3.3,4.525701000000001,3.3,1.0
4574,retire,1.1692170373124434e-06,2.34e-06,6.4,3,3.4333333333333336,3.0187228,3.433333,0.6667
4575,occur,1.182623493607762e-06,-4.55e-06,6.26,3,3.0,2.6100447,3.0,0.3333
4576,playground,1.1843085904733365e-06,3.01e-06,7.14,4,3.025,3.6442878,2.9,0.0
4577,audit,1.1940983119703337e-06,-2.1000000000000002e-06,2.82,1,3.0,2.9559891,3.0,0.0
4578,cedar,1.1967697230302887e-06,-7.88e-07,6.32,1,2.9,3.1435485,2.9,0.0
4579,roommate,1.2020276316341654e-06,-3.32e-06,5.29,1,3.1,2.6065593,3.1,1.0
4580,rare,1.2079591255968285e-06,2.1000000000000002e-06,6.05,7,3.3042857142857143,3.7488556000000006,3.3042860000000003,0.8571
4581,sitcom,1.2097336172916158e-06,-1.11e-06,6.1,1,3.1,3.3539589999999997,3.1,1.0
4582,sunset,1.2146781308887873e-06,5.13e-06,7.46,3,3.49,3.8323805,3.435,1.0
4583,autumn,1.2208441771410783e-06,-9.15e-07,7.12,2,2.935,3.4849732,2.935,0.5
4584,luck,1.2249577607650808e-06,-1.35e-06,6.73,12,3.11,4.0165477,3.11,0.5
4585,exclusive,1.2263691306330591e-06,1.17e-06,4.5,7,3.204285714285714,3.1957242000000003,3.204286,0.7143
4586,gift,1.2292670707032131e-06,1.04e-06,7.27,87,3.2927586206896557,4.3472285,3.2927589999999998,0.7931
4587,staple,1.24327051496953e-06,-1.57e-07,5.0,1,3.1,3.344028,3.1,1.0
4588,endorsement,1.2515540573995595e-06,-2.87e-06,6.05,7,2.947142857142857,3.4210787000000003,2.947143,0.1429
4589,responsible,1.2574890870966422e-06,9.64e-07,6.28,9,3.361111111111111,2.6064439999999998,3.361111,0.8889
4590,guidance,1.2605782731608718e-06,1.22e-06,5.95,4,3.08,3.1569972,3.08,0.5
4591,pharmaceutical,1.2636138499536969e-06,-1.72e-06,4.67,1,3.12,2.9242060000000003,3.12,1.0
4592,accomplishment,1.2648394455694323e-06,1.83e-06,8.05,1,3.2,4.591547,3.2,1.0
4593,pinch,1.2651902091088847e-06,-4.31e-06,3.5,1,3.2,2.8792446,3.2,1.0
4594,entrepreneur,1.2676099553476231e-06,2.46e-06,6.14,1,3.2,3.3998608999999997,3.2,1.0
4595,blockbuster,1.2716071938895235e-06,1.71e-06,5.68,1,3.5,3.6742024,3.5,1.0
4596,effectiveness,1.2765679715439258e-06,-3.82e-06,6.9,1,3.0,3.0832446,3.0,0.0
4597,fitness,1.2786232833667445e-06,1.01e-06,6.45,5,3.236,3.4962165,3.236,0.8
4598,jockey,1.2791930147614443e-06,2.06e-06,4.95,2,3.125,3.0212266,3.125,0.5
4599,peer,1.2796732299693208e-06,-8.85e-07,5.64,1,3.5,3.03103,3.5,1.0
4600,slice,1.2908004936145374e-06,-3.81e-06,5.05,1,3.0,3.2221856,3.0,0.0
4601,tangible,1.29210563311564e-06,-1.2e-06,5.63,2,3.15,3.2855792,3.15,0.5
4602,lust,1.3188103960633422e-06,8.61e-08,6.26,10,3.2019999999999995,2.886893,3.213333,0.5556
4603,flea,1.3232670443239871e-06,6.62e-06,3.0,1,3.11,2.9596596,3.11,1.0
4604,inspired,1.3269429743766205e-06,4.01e-06,6.89,3,3.456666666666667,4.1315804,3.456667,0.6667
4605,fresh,1.3316686316212387e-06,2.13e-06,6.67,15,3.354,3.787218,3.354,0.8667
4606,fellowship,1.3330000115339506e-06,7.359999999999998e-07,6.43,1,3.2,4.012532,3.2,1.0
4607,tune,1.3356680817416194e-06,-1.17e-07,7.0,3,3.4333333333333336,3.3817209999999998,3.55,1.0
4608,stool,1.3446138932282636e-06,-4.68e-06,4.47,1,3.0,2.9837217000000003,3.0,0.0
4609,creek,1.3450716213602814e-06,-3.75e-07,6.32,5,3.06,3.094105,3.06,0.6
4610,indicator,1.3471116801060574e-06,6.02e-06,5.47,1,3.5,2.962559,3.5,1.0
4611,decoration,1.354908362731962e-06,2.61e-07,6.71,1,3.0,3.444829,3.0,0.0
4612,printer,1.3562010832366782e-06,-4.28e-07,5.65,1,3.36,3.0126317000000005,3.36,1.0
4613,worthy,1.35804176970393e-06,5.08e-06,6.56,1,3.5,3.7987864,3.5,1.0
4614,laboratory,1.3672416497745022e-06,-2.16e-06,5.14,1,3.2,3.043945,3.2,1.0
4615,rehab,1.3834752336377987e-06,7.459999999999998e-07,3.19,2,3.335,3.3152587,3.67,1.0
4616,neat,1.3901231552537752e-06,4.89e-07,6.95,2,3.1,4.330092400000001,3.1,0.5
4617,bingo,1.3975857578267064e-06,-1.88e-06,5.62,1,3.1,3.9827074999999996,3.1,1.0
4618,mirage,1.4191155983759678e-06,-1.41e-06,4.47,3,3.263333333333333,2.6579359,3.2633330000000003,1.0
4619,sterling,1.41947838771736e-06,4.2000000000000004e-06,5.89,1,3.5,3.577781,3.5,1.0
4620,assure,1.4205183209749228e-06,4.05e-06,6.33,2,3.65,3.2119832,3.65,1.0
4621,ubiquitous,1.4220708364533668e-06,-2.25e-06,5.05,1,3.2,3.123167,3.2,1.0
4622,healthy,1.4257595515204574e-06,-1.74e-06,7.76,17,3.124117647058824,4.542416,3.124118,0.7059
4623,unrest,1.4439721806591699e-06,1.95e-06,2.63,1,3.0,2.6064439999999998,3.0,0.0
4624,appreciate,1.4446700797608475e-06,-2.46e-07,7.33,9,3.1877777777777787,4.2977524,3.187778,0.7778
4625,characteristic,1.4476816520477924e-06,-2.08e-06,5.57,2,3.1100000000000003,3.0269642000000005,3.11,1.0
4626,warm,1.4501849574436785e-06,1.72e-06,7.5,11,3.14,4.4026822999999995,3.071111,0.5556
4627,comparable,1.4518665893923737e-06,-9.01e-07,5.4,1,3.5,2.9416137000000004,3.5,1.0
4628,adventure,1.461158551349188e-06,5.07e-06,7.4,1,3.4,4.282765400000001,3.4,1.0
4629,nineteen,1.4621696160233009e-06,-4.4e-06,5.63,1,3.11,2.6582572,3.11,1.0
4630,nautical,1.4647196489164791e-06,-7.78e-07,6.15,1,3.12,3.6432333,3.12,1.0
4631,myriad,1.4655295435892178e-06,1.49e-06,5.52,1,3.14,2.7902708,3.14,1.0
4632,persistent,1.471511928300094e-06,-2.85e-06,5.71,2,3.125,2.6083324,3.125,0.5
4633,lottery,1.4757512571637412e-06,-1.29e-06,6.33,1,3.1,3.6038697,3.1,1.0
4634,grassy,1.4841862464309852e-06,2.18e-07,6.0,1,3.2,3.262969,3.2,1.0
4635,biology,1.486709466906137e-06,-1.19e-06,6.0,3,3.1,2.9973395,3.1,0.3333
4636,unrelated,1.487240759494764e-06,4.42e-06,4.53,1,3.0,2.6064439999999998,3.0,0.0
4637,announce,1.5077739027142662e-06,-2.23e-06,5.52,3,2.99,3.5938675000000004,2.99,0.3333
4638,loved,1.5230315417855054e-06,3.35e-06,7.65,11,3.26,4.659795,3.26,0.6364
4639,bikini,1.5236898147826434e-06,1.41e-06,5.57,2,3.325,3.3349794999999998,3.325,1.0
4640,honey,1.5237718051220331e-06,3.93e-07,7.27,13,3.28,3.9210858,3.321818,0.8182
4641,worship,1.5252036403442214e-06,3.18e-07,5.57,3,3.2,3.2614322000000002,3.0,0.0
4642,shine,1.5263734257937168e-06,1.09e-06,7.27,4,3.3000000000000003,4.0722265,3.35,1.0
4643,promotion,1.5279292089289468e-06,1.36e-07,7.1,6,3.106666666666667,3.6839812000000007,3.106667,0.5
4644,terrifying,1.5304129831380147e-06,5.25e-07,2.63,1,3.2,2.6064439999999998,3.2,1.0
4645,sober,1.531301008076899e-06,2.65e-06,5.95,2,3.2,2.8277912,3.2,0.5
4646,reputed,1.5335611601059729e-06,-4.76e-06,4.9,1,3.0,3.2122773999999996,3.0,0.0
4647,lunch,1.5413884520757368e-06,-1.63e-06,6.64,6,3.191666666666667,3.5641847,3.116,0.6
4648,hospitality,1.5425247567851103e-06,4.01e-06,7.27,4,3.5,4.6945777,3.5,1.0
4649,bonfire,1.5539620665805387e-06,1.14e-06,6.53,1,3.0,2.7752147000000003,3.0,0.0
4650,signature,1.5556686420486709e-06,-1.03e-06,5.57,3,3.266666666666667,3.1170744999999997,3.266667,0.6667
4651,commanding,1.5633964141811378e-06,4.85e-07,4.57,4,3.1725,3.0515258,3.1725,0.75
4652,breed,1.5688954831116762e-06,3.81e-06,5.74,1,3.0,3.1388154,3.0,0.0
4653,soft,1.5752643734970087e-06,2.11e-07,7.13,15,3.317333333333333,3.4797722999999996,3.341818,0.9091
4654,smile,1.5829943857582275e-06,2.6e-06,7.89,5,3.18,4.993578,3.18,0.6
4655,rebound,1.586432020324787e-06,-1.81e-06,5.09,1,3.0,2.7994470000000002,3.0,0.0
4656,virtual,1.5894033807833936e-06,4.35e-06,6.1,4,3.285,3.5806608,3.285,1.0
4657,comply,1.6025007905200173e-06,-5.19e-06,4.25,1,2.75,2.6064439999999998,2.75,0.0
4658,entity,1.6121104049799464e-06,9.82e-06,5.19,2,3.69,2.6095104,3.69,0.5
4659,basketball,1.6124890642090631e-06,1.6e-06,5.67,3,3.1666666666666665,3.3264441,3.166667,0.6667
4660,volume,1.6173595839113115e-06,-4.4e-07,5.25,2,2.9,2.9869645,2.9,0.0
4661,prosperous,1.618243019653479e-06,1.78e-07,7.16,2,3.4,4.219632,3.4,1.0
4662,storytelling,1.6201988557451583e-06,7.72e-07,7.0,1,3.5,3.7266187999999993,3.5,1.0
4663,garlic,1.6370325862357278e-06,1.99e-06,5.67,4,3.2225,3.2570452999999997,3.2,0.6667
4664,sandwich,1.6514579509744762e-06,-1e-06,7.18,5,3.35,3.3887174,3.35,0.8
4665,collaboration,1.6562644195887088e-06,3.93e-06,5.19,2,3.2,3.9851222,3.2,1.0
4666,converse,1.663600978795502e-06,-1.25e-06,5.37,1,3.1,3.0937877,3.1,1.0
4667,transplant,1.6752863608351003e-06,-2.51e-06,4.6,1,3.3,3.0985202999999997,3.3,1.0
4668,surround,1.679987035480927e-06,-1.32e-06,5.42,2,2.89,3.1309912,2.89,0.0
4669,grandfather,1.682011052913749e-06,-1.36e-06,5.68,3,2.9966666666666666,3.1342192000000004,2.995,0.5
4670,fertility,1.694482022807087e-06,4.57e-06,5.85,1,3.0,3.3366222000000003,3.0,0.0
4671,advancement,1.7011041010157881e-06,-7.559999999999998e-07,7.47,1,3.0,3.2679452999999996,3.0,0.0
4672,impressive,1.7090252661599008e-06,1.26e-06,7.05,7,3.2528571428571427,4.4624,3.252857,0.8571
4673,pact,1.7164698974346062e-06,-2.66e-06,5.0,1,3.11,2.8375547,3.11,1.0
4674,teens,1.71778149434682e-06,-7.340000000000002e-07,5.58,5,3.278,2.91198,3.278,0.8
4675,innovation,1.7367111042098163e-06,-5.34e-07,6.95,2,3.355,3.365563,3.355,0.5
4676,carrier,1.739116214672746e-06,-6.1e-06,5.19,1,3.0,2.9564216,3.0,0.0
4677,dedication,1.7402549092845109e-06,7.709999999999998e-07,7.38,4,3.3325,4.6760097,3.3325,0.75
4678,passport,1.741854295558611e-06,-1.15e-06,6.0,2,3.25,2.9692583,3.25,0.5
4679,globe,1.742405094960841e-06,5.58e-07,6.15,6,3.373333333333333,3.7314730000000003,3.44,1.0
4680,defender,1.7429576877568227e-06,-2.8999999999999998e-06,5.05,2,3.25,2.7823658,3.25,0.5
4681,success,1.7470683009145664e-06,1.4e-06,7.49,30,3.2540000000000013,4.35184,3.254,0.7333
4682,relaxing,1.749839804376852e-06,-1.36e-06,8.19,3,3.24,4.6554565000000006,3.24,1.0
4683,timeless,1.7547638740796647e-06,2.58e-06,5.89,3,3.2466666666666666,4.16251,3.246667,1.0
4684,variation,1.7549291443421284e-06,-4.42e-06,5.53,1,3.1,3.0197387000000004,3.1,1.0
4685,excel,1.7592189919812817e-06,-7.179999999999998e-07,5.95,4,3.15,3.4746857,3.11,1.0
4686,sweet,1.7671514564876946e-06,1.04e-06,7.77,13,3.27,4.4125004,3.31,0.7273
4687,contribution,1.7671929099536958e-06,9.2e-07,6.58,25,3.2952000000000004,4.017638,3.2952,0.84
4688,honor,1.7724090500259327e-06,1.72e-06,6.9,7,3.4014285714285712,3.8883696000000003,3.6,0.75
4689,cool,1.7850921169853825e-06,1.22e-06,6.82,10,3.2090000000000005,3.8623992999999994,3.28625,0.875
4690,opportunity,1.8027192936711983e-06,1.86e-06,7.1,27,3.3707407407407404,4.3875,3.370741,0.8148
4691,proud,1.80691329591115e-06,3.76e-06,7.0,4,3.5375,4.8778973,3.5375,1.0
4692,nutrition,1.8155252040075176e-06,-2.94e-06,6.86,1,3.0,3.045826,3.0,0.0
4693,upscale,1.8235537073719528e-06,5.28e-07,5.45,3,3.1,3.3813150000000003,3.1,0.6667
4694,edition,1.8323798928928288e-06,-1.52e-06,5.3,1,3.1,3.2421165000000003,3.1,1.0
4695,lush,1.8442026905264745e-06,3.720000000000001e-07,6.48,3,3.393333333333333,4.0908739999999995,3.393333,0.6667
4696,engine,1.8446918714221103e-06,-3.93e-06,5.48,1,3.12,2.9605055,3.12,1.0
4697,participation,1.848647973180461e-06,2.46e-06,6.15,4,3.095,3.3818078000000003,3.095,0.75
4698,sponsorship,1.8524395774775302e-06,-4.12e-08,5.71,2,3.265,3.4897845000000003,3.265,1.0
4699,elegant,1.855415826127263e-06,6.59e-08,7.0,8,3.2125,4.138833999999999,3.2,0.5
4700,butter,1.8608060097150457e-06,-4.07e-08,6.36,5,3.1239999999999997,3.241384,3.125,0.5
4701,statute,1.873324664170006e-06,-8.459999999999998e-07,5.18,1,3.27,2.7111433,3.27,1.0
4702,skiing,1.8988471928785282e-06,2.28e-06,6.25,2,3.06,3.8430305000000002,3.06,0.5
4703,crimson,1.9037652999644627e-06,5.12e-08,5.67,2,2.93,2.7723389,2.93,0.0
4704,debut,1.919573149438321e-06,2.23e-06,5.81,3,3.1666666666666665,4.128440400000001,3.166667,1.0
4705,sunshine,1.921950584918141e-06,2.23e-06,8.14,4,3.2350000000000003,4.71815,3.235,1.0
4706,reunion,1.92295889261257e-06,1.67e-06,6.37,2,3.62,3.7330723,3.8,1.0
4707,memorable,1.9250724273926303e-06,-3.19e-06,6.54,3,3.393333333333333,4.498082,3.393333,1.0
4708,admire,1.9357657160086125e-06,2.41e-06,7.35,2,3.53,4.394204,3.53,1.0
4709,applause,1.940433155179592e-06,-5.18e-06,7.12,1,3.3,4.806866599999999,3.3,1.0
4710,clubhouse,2.003107064052489e-06,5.970000000000001e-07,6.47,1,3.1,3.5653481,3.1,1.0
4711,seaside,2.018505021070723e-06,2.03e-07,7.67,2,3.1500000000000004,3.9590302000000004,3.15,1.0
4712,unity,2.036854393352184e-06,2.86e-06,6.67,1,3.0,3.0696836,3.0,0.0
4713,rugby,2.037156291156972e-06,-1.35e-06,5.94,2,3.025,3.51874,3.025,0.5
4714,heroic,2.042197324272216e-06,-1.36e-06,7.45,2,3.3200000000000003,3.3325633999999997,3.5,1.0
4715,prostitution,2.049314435171682e-06,-3.06e-06,2.79,1,3.1,2.9666183,3.1,1.0
4716,buff,2.0540581714834317e-06,-4.85e-07,6.21,3,3.1566666666666663,3.3648043,3.1,1.0
4717,ambitious,2.081013993443977e-06,1.23e-07,6.33,2,3.175,3.2600052,3.175,1.0
4718,breathe,2.104605273441393e-06,-1.82e-06,7.17,3,2.9266666666666667,2.624632,2.9266669999999997,0.6667
4719,donate,2.1059583204252608e-06,1.78e-06,6.7,1,3.0,3.4784184000000002,3.0,0.0
4720,outcome,2.1073284397557512e-06,3.61e-06,5.62,1,3.0,3.0691648,3.0,0.0
4721,lab,2.1235097642404484e-06,9.88e-07,4.57,7,3.3142857142857145,3.0199323,3.766667,1.0
4722,drought,2.130230839799315e-06,1.16e-07,2.79,1,3.2,2.6064439999999998,3.2,1.0
4723,prize,2.1318331665006137e-06,6.559999999999999e-07,8.0,6,3.3183333333333334,3.998883,3.318333,0.6667
4724,heaven,2.133244930244138e-06,3.08e-06,7.5,4,3.205,4.007283,3.205,0.5
4725,snatch,2.141087499211644e-06,-6.96e-07,4.64,1,3.3,2.8186684,3.3,1.0
4726,devoted,2.1462937762016057e-06,3.78e-06,7.16,1,3.1,3.5351943999999995,3.1,1.0
4727,offspring,2.1673118356195045e-06,2.91e-06,5.89,1,3.8,3.0605707000000004,3.8,1.0
4728,confidence,2.1732544012434204e-06,2.83e-06,6.71,10,3.312,3.8929417,3.26,0.8
4729,fundraiser,2.173874655342356e-06,4.78e-06,5.68,1,3.2,3.7726697999999996,3.2,1.0
4730,dolphin,2.179135695717309e-06,-1.16e-06,6.67,3,3.4633333333333334,3.752039,3.463333,1.0
4731,seriousness,2.1795044367981893e-06,-4.09e-06,4.33,1,3.43,2.6140401,3.43,1.0
4732,commotion,2.181300222253713e-06,-8.35e-07,4.1,1,3.0,2.6064439999999998,3.0,0.0
4733,pursuit,2.198727850954768e-06,-2.24e-07,4.79,1,3.5,3.1089689999999996,3.5,1.0
4734,precious,2.2068827554289072e-06,1.01e-06,6.84,3,3.4066666666666667,3.3599455000000003,3.4066669999999997,0.6667
4735,saga,2.2102041112743538e-06,1.23e-06,6.4,2,3.06,2.6186495,3.06,0.5
4736,flavor,2.2252643051704282e-06,-5.5e-08,6.45,4,3.0650000000000004,3.6432781000000003,3.046667,0.3333
4737,fauna,2.2531599345361943e-06,-3.68e-06,6.05,1,3.3,3.179291,3.3,1.0
