,Word,Value,V.Mean.Sum
4770,tea,5.169293450352206e-07,6.56
4771,turnpike,5.212863599356188e-07,4.89
4772,upgrade,5.214876965315481e-07,7.11
4773,antique,5.238493379004319e-07,6.5
4774,terrifying,5.250356398348958e-07,2.63
4775,upscale,5.279404782533118e-07,5.45
4776,optional,5.32659371647504e-07,5.76
4777,chilly,5.332500913427888e-07,4.41
4778,powerhouse,5.335506503140186e-07,5.3
4779,cure,5.335939984164701e-07,7.81
4780,depot,5.336055216865105e-07,5.18
4781,achieve,5.383505604403669e-07,7.75
4782,idle,5.384432211023397e-07,4.29
4783,regain,5.39847789147313e-07,6.25
4784,owner,5.465851635522157e-07,6.38
4785,pleasure,5.468020671743913e-07,7.8
4786,explore,5.469109677265474e-07,7.0
4787,salute,5.469538335223852e-07,6.22
4788,personnel,5.484475788646951e-07,5.37
4789,helpful,5.486257959388952e-07,7.43
4790,developer,5.561647659727923e-07,5.89
4791,globe,5.581193366264015e-07,6.15
4792,classical,5.581366363230136e-07,6.79
4793,odyssey,5.62124069916047e-07,5.7
4794,alliance,5.63102933818597e-07,6.14
4795,sparkling,5.637945588009979e-07,6.47
4796,frightened,5.658410814346482e-07,2.45
4797,isolation,5.687418096216189e-07,3.77
4798,gaping,5.707660277604054e-07,4.52
4799,vision,5.734854995505456e-07,6.79
4800,carriage,5.735729791937297e-07,6.1
4801,boost,5.757279111142998e-07,6.53
4802,curl,5.838605203790925e-07,5.72
4803,triangle,5.911377129255713e-07,5.21
4804,calf,5.911591873242195e-07,5.44
4805,nervous,5.941057929099067e-07,3.56
4806,respectable,5.951262188785525e-07,6.55
4807,camp,5.956287721072594e-07,7.0
4808,clubhouse,5.965339832658678e-07,6.47
4809,hop,5.993843761443862e-07,5.89
4810,jazz,5.997980794270034e-07,6.57
4811,wee,6.019469068474503e-07,5.95
4812,ancestor,6.0207967621471e-07,6.37
4813,prospect,6.025393488876101e-07,5.78
4814,abandon,6.164684798517136e-07,2.84
4815,nut,6.191047042825952e-07,5.44
4816,retain,6.205103065262789e-07,6.25
4817,passionate,6.268130046850415e-07,7.17
4818,telephone,6.309480763359158e-07,5.71
4819,elaborate,6.343322368636311e-07,6.38
4820,oriental,6.398994804555913e-07,6.26
4821,hockey,6.429374813978391e-07,5.32
4822,expectation,6.456122236218423e-07,6.1
4823,alpine,6.486920707711452e-07,5.84
4824,locate,6.534494978137353e-07,5.58
4825,prize,6.563667213488103e-07,8.0
4826,psychic,6.577107211335383e-07,5.67
4827,orthodox,6.604303653586404e-07,3.95
4828,tide,6.618715587917527e-07,6.55
4829,elimination,6.640384088569069e-07,3.86
4830,song,6.653843244109038e-07,7.59
4831,citrus,6.670428623622993e-07,6.36
4832,erotic,6.682542518140118e-07,5.83
4833,prosperity,6.698635116761462e-07,7.1
4834,sigh,6.758237868220718e-07,4.29
4835,solution,6.803206436793256e-07,6.3
4836,flaw,6.824410283453227e-07,4.1
4837,flow,6.858616785276421e-07,5.68
4838,communication,6.931800249747785e-07,6.73
4839,championship,6.958134142568776e-07,6.74
4840,dollar,6.967948358049089e-07,7.39
4841,nursery,6.974706893865072e-07,6.1
4842,punch,6.992213933548763e-07,3.27
4843,drama,7.012188538195003e-07,4.37
4844,comfort,7.105214309850264e-07,7.24
4845,vineyard,7.122742412008637e-07,6.84
4846,honest,7.136095648155664e-07,8.16
4847,thrive,7.181424424712591e-07,6.79
4848,undo,7.185519396357351e-07,5.35
4849,lobster,7.243636777904082e-07,6.43
4850,lively,7.301755479404795e-07,7.12
4851,drunk,7.345630061300623e-07,4.06
4852,fellowship,7.357499818931116e-07,6.43
4853,fork,7.413352904912565e-07,5.47
4854,shallow,7.427268648082612e-07,3.86
4855,rehab,7.458226174150708e-07,3.19
4856,grape,7.491120566252871e-07,6.7
4857,ballet,7.523003738759322e-07,6.86
4858,preliminary,7.542122557735222e-07,4.73
4859,promising,7.600816568421896e-07,6.95
4860,micro,7.628921559847216e-07,5.5
4861,phase,7.629905150983997e-07,5.29
4862,upward,7.630489881430927e-07,5.81
4863,special,7.68274620643299e-07,7.5
4864,dedication,7.705226870088899e-07,7.38
4865,storytelling,7.724474644227319e-07,7.0
4866,gal,7.76074192198467e-07,5.27
4867,discount,7.763096780146643e-07,5.78
4868,logo,7.832096661960127e-07,5.53
4869,membership,7.84129522538207e-07,5.61
4870,possibility,7.880893438800702e-07,6.55
4871,stature,7.906498396617612e-07,5.7
4872,evening,7.915260829145415e-07,7.09
4873,chilling,7.93557442702042e-07,4.67
4874,slender,7.980315207961608e-07,6.05
4875,breast,7.998963258157646e-07,6.64
4876,gratitude,8.002165470660331e-07,6.67
4877,tutor,8.017940850748214e-07,5.9
4878,compliment,8.051515423476708e-07,7.24
4879,ribbon,8.079803484004983e-07,6.7
4880,irrigation,8.081586498065452e-07,3.82
4881,destination,8.148505105034191e-07,6.4
4882,lonely,8.182674353374164e-07,2.67
4883,shave,8.306082910524969e-07,4.9
4884,excursion,8.325075699528821e-07,5.83
4885,grand,8.333758499155681e-07,6.28
4886,jolly,8.357576863996888e-07,7.47
4887,tray,8.385137173124353e-07,5.14
4888,adolescent,8.405818283744685e-07,5.38
4889,adjoining,8.460867631053295e-07,5.06
4890,quasi,8.50431091661367e-07,4.53
4891,kiss,8.528575694787686e-07,7.78
4892,athlete,8.591211936038087e-07,6.21
4893,sash,8.670866420747622e-07,5.48
4894,reward,8.703581098227614e-07,7.47
4895,encore,8.747852039137083e-07,6.9
4896,fifty,8.750335177392284e-07,4.74
4897,sham,8.782344763300086e-07,3.45
4898,daring,8.790875393460684e-07,6.0
4899,babe,8.798561349639191e-07,6.86
4900,dramatic,8.80175925875408e-07,5.17
4901,generous,8.810406147096783e-07,7.43
4902,republic,8.816707564770119e-07,4.8
4903,contemporary,8.828566210946262e-07,5.95
4904,buffet,8.875405747646911e-07,6.05
4905,crystal,8.886740938765975e-07,6.75
4906,blend,8.974533426806624e-07,5.63
4907,awesome,9.000546848154473e-07,7.86
4908,fried,9.058354324351556e-07,5.82
4909,mysterious,9.082604552363565e-07,6.05
4910,marker,9.102917779808081e-07,5.8
4911,fossil,9.112815076012248e-07,6.0
4912,contribution,9.20387481272205e-07,6.58
4913,peek,9.256679046794799e-07,5.37
4914,library,9.350102231850862e-07,6.33
4915,award,9.395813563508848e-07,7.86
4916,dump,9.436759809351757e-07,3.73
4917,lifelong,9.506161722285427e-07,6.76
4918,artificial,9.540542642548964e-07,3.86
4919,rhythm,9.606089758541175e-07,6.42
4920,distinction,9.606428288566947e-07,5.05
4921,marquis,9.624625327067649e-07,4.77
4922,mane,9.638245892136983e-07,5.32
4923,responsible,9.638660376591972e-07,6.28
4924,workout,9.664516515938322e-07,6.16
4925,knee,9.784118102420154e-07,4.7
4926,excitement,9.85307825514577e-07,7.62
4927,collection,9.87505997639757e-07,5.9
4928,lab,9.876541082304557e-07,4.57
4929,delay,9.88072578358053e-07,3.45
4930,winner,9.888206468035519e-07,7.86
4931,royal,9.921323368116225e-07,5.25
4932,embroidery,9.94996872499589e-07,6.53
4933,herald,9.99033156344938e-07,4.89
4934,precious,1.0118353191829688e-06,6.84
4935,fitness,1.0128890987963403e-06,6.45
4936,satisfying,1.0146396245402458e-06,7.48
4937,pad,1.0201463824652874e-06,5.14
4938,stroll,1.0202930206873e-06,6.25
4939,spectacular,1.0287039663439229e-06,7.5
4940,dove,1.0305429688795924e-06,6.9
4941,spacious,1.0326495808847275e-06,6.33
4942,gift,1.0366620462589387e-06,7.27
4943,sweet,1.0373816822067693e-06,7.77
4944,embryo,1.0459882131136355e-06,5.75
4945,familiarity,1.0531847358663526e-06,6.8
4946,marijuana,1.0635348456687466e-06,3.63
4947,probability,1.0703162241730106e-06,5.0
4948,communal,1.0716052873347797e-06,5.47
4949,unfamiliar,1.0746682759243953e-06,4.14
4950,outsider,1.075696979213614e-06,4.3
4951,origin,1.0769919055649464e-06,5.19
4952,footage,1.0770772121785714e-06,5.33
4953,diagnostic,1.0776244795708545e-06,4.81
4954,funny,1.0776651701305726e-06,7.59
4955,eighty,1.078395094158043e-06,5.43
4956,stretch,1.0806301694439898e-06,5.0
4957,anniversary,1.0825887536384852e-06,6.95
4958,basket,1.0828559717397195e-06,5.66
4959,sunrise,1.0853012361414651e-06,7.35
4960,atom,1.090342998310197e-06,5.74
4961,shine,1.0920680725668163e-06,7.27
4962,crown,1.105199135596314e-06,6.0
4963,controversial,1.106981291322066e-06,4.73
4964,founding,1.1081146289510574e-06,5.42
4965,separation,1.1127046385626487e-06,3.05
4966,framework,1.1157478258689661e-06,5.74
4967,accord,1.117323947552364e-06,6.38
4968,subscription,1.1174832682906792e-06,5.29
4969,pioneer,1.120523176252897e-06,6.0
4970,hem,1.120858024286168e-06,5.47
4971,novelty,1.1239571086676485e-06,5.82
4972,inspiration,1.125004831734518e-06,6.53
4973,folk,1.1284951245102367e-06,6.17
4974,holiness,1.1305008357590889e-06,5.18
4975,bonfire,1.1363894913407613e-06,6.53
4976,dame,1.1380146654087094e-06,6.1
4977,paddle,1.1460632410656424e-06,5.38
4978,adoptive,1.1492462663326155e-06,5.67
4979,convincing,1.1569204442337912e-06,5.6
4980,salsa,1.1615139379380264e-06,6.0
4981,earn,1.1642806075118928e-06,7.0
4982,prejudice,1.1646788335590668e-06,2.71
4983,tail,1.1678627310545444e-06,5.3
4984,activation,1.1719972750727503e-06,6.14
4985,exclusive,1.1734062258873999e-06,4.5
4986,starter,1.177598821499685e-06,5.71
4987,masses,1.177941864147985e-06,4.41
4988,grill,1.1807344656036219e-06,6.64
4989,spirituality,1.1822638225252036e-06,7.26
4990,interlude,1.1888825862578962e-06,5.47
4991,default,1.1922855182010714e-06,4.16
4992,alive,1.1943532860486871e-06,6.57
4993,ore,1.2088037355106072e-06,5.78
4994,guidance,1.2187055075420226e-06,5.95
4995,laugh,1.219592255049621e-06,7.56
4996,cool,1.2200224920189359e-06,6.82
4997,artwork,1.223226732215606e-06,6.76
4998,broker,1.2239854529777494e-06,4.15
4999,recruit,1.2272789960745638e-06,4.53
5000,saga,1.2311119853720502e-06,6.4
5001,interact,1.2314388565381799e-06,6.0
5002,outing,1.2321005738632114e-06,6.09
5003,magician,1.2336654453178515e-06,5.68
5004,joint,1.2337399660369224e-06,5.32
5005,softball,1.2399019674869116e-06,5.53
5006,productive,1.2438604169181154e-06,7.37
5007,reign,1.244461106243248e-06,5.4
5008,flutter,1.2445985068295269e-06,5.7
5009,splinter,1.2480729800779893e-06,3.15
5010,amusing,1.2492922022155906e-06,7.6
5011,revival,1.2588285233256873e-06,6.38
5012,impressive,1.259341970607485e-06,7.05
5013,testament,1.2604263750724356e-06,5.0
5014,aroma,1.2764774240577499e-06,7.65
5015,squash,1.2766961492253575e-06,4.28
5016,tendency,1.277538503445877e-06,4.85
5017,succeed,1.284998424405582e-06,7.05
5018,genie,1.2868286121912413e-06,6.1
5019,slayer,1.2893512651527643e-06,4.43
5020,stranger,1.2918064880926513e-06,4.09
5021,lasting,1.2961381785548641e-06,6.67
5022,traverse,1.3027833167510623e-06,5.0
5023,float,1.3090716571573235e-06,6.42
5024,holiday,1.3186644171829597e-06,7.18
5025,premium,1.3188479369485283e-06,6.9
5026,intimate,1.3211531054239019e-06,7.22
5027,ladder,1.3363931873130775e-06,5.32
5028,pride,1.3371040397091438e-06,6.5
5029,bamboo,1.3391449995359979e-06,6.33
5030,encourage,1.3429361187404047e-06,7.16
5031,culinary,1.346337236985314e-06,6.33
5032,stress,1.349611511064034e-06,1.79
5033,disorder,1.3524293970742136e-06,3.76
5034,monster,1.361911550525526e-06,2.55
5035,blaze,1.3620919690759958e-06,4.47
5036,sunlight,1.3654978181279274e-06,7.46
5037,formidable,1.3660380042042803e-06,5.52
5038,collaborator,1.3726311741818487e-06,4.91
5039,enhance,1.3785153552871763e-06,6.62
5040,success,1.4017740444229004e-06,7.49
5041,oasis,1.409400313546256e-06,8.0
5042,bikini,1.4124224181945773e-06,5.57
5043,solar,1.4201521563543076e-06,6.0
5044,lingering,1.4206605323459295e-06,4.95
5045,positive,1.421316317942654e-06,7.57
5046,indirect,1.422887362993036e-06,3.58
5047,redemption,1.423729127518018e-06,6.33
5048,hug,1.4295251094334953e-06,8.23
5049,scoop,1.444423518690933e-06,5.24
5050,implant,1.4544754640734754e-06,4.39
5051,guarantee,1.4562818611649903e-06,6.17
5052,inconsistent,1.4594255536848344e-06,3.32
5053,commander,1.46851082660385e-06,4.73
5054,launch,1.4737173113388021e-06,6.4
5055,cheese,1.4750736512556294e-06,6.81
5056,cruise,1.4754837997846196e-06,6.47
5057,magical,1.4828551196272946e-06,8.23
5058,myriad,1.4879533257484516e-06,5.52
5059,accomplish,1.4977209805388923e-06,7.45
5060,relation,1.4988226423869354e-06,5.84
5061,electricity,1.5037663154496748e-06,6.15
5062,statistical,1.5040370671768474e-06,5.1
5063,fascination,1.5048874647168493e-06,7.25
5064,bestseller,1.5074933349494095e-06,6.82
5065,surroundings,1.50790629435682e-06,6.37
5066,magnet,1.511372798979523e-06,5.65
5067,permission,1.5135973506312055e-06,5.14
5068,maiden,1.5161491071155608e-06,5.65
5069,loyalty,1.5218157341419702e-06,7.18
5070,harmonica,1.5310645815104957e-06,6.32
5071,landmark,1.5372926680546721e-06,6.0
5072,archive,1.5395414041524669e-06,4.81
5073,concourse,1.5476785647887403e-06,4.9
5074,tread,1.5486363357149664e-06,4.72
5075,bishop,1.5622910258007716e-06,4.53
5076,hobby,1.5634802120271147e-06,6.67
5077,empathy,1.5740176522172078e-06,7.29
5078,twist,1.5802410393665756e-06,4.61
5079,pulse,1.5815435390016908e-06,6.38
5080,treasurer,1.5843061889018555e-06,6.43
5081,occurrence,1.5944378296920785e-06,4.94
5082,basketball,1.6017796838491138e-06,5.67
5083,lane,1.602423269425728e-06,5.29
5084,atrium,1.6030863440224044e-06,5.95
5085,existing,1.604078158892799e-06,4.83
5086,goddess,1.6057559172263924e-06,6.63
5087,asset,1.6063206546383195e-06,7.25
5088,triumph,1.6099121466310133e-06,7.34
5089,hive,1.615049141164467e-06,4.0
5090,eastern,1.6168430313471629e-06,5.37
5091,reproduction,1.6170675710205917e-06,6.67
5092,sock,1.6176814276643488e-06,4.43
5093,caravan,1.6235673967098425e-06,5.86
5094,contain,1.6300346957117313e-06,5.0
5095,eyebrow,1.6306852113970316e-06,5.26
5096,completion,1.6374582364868846e-06,7.38
5097,imaginative,1.639312166538028e-06,6.65
5098,gloves,1.6433468959936581e-06,5.2
5099,shift,1.649363356678637e-06,4.95
5100,modeling,1.6547921342716099e-06,5.67
5101,overcome,1.6620909517435118e-06,6.81
5102,healing,1.663505248092334e-06,7.63
5103,reunion,1.669817832431556e-06,6.37
5104,reflex,1.6780807282901211e-06,5.24
5105,familiar,1.6849350326881425e-06,6.19
5106,idol,1.692475735555014e-06,5.4
5107,demonstrate,1.696696459656255e-06,5.47
5108,weed,1.6968189886501506e-06,4.65
5109,subsidiary,1.6978837509215583e-06,4.8
5110,meditation,1.7075531453062769e-06,7.21
5111,blockbuster,1.7116312231909199e-06,5.68
5112,honor,1.7185454031248692e-06,6.9
5113,believer,1.7187072179440193e-06,5.64
5114,warm,1.7190683720075346e-06,7.5
5115,glorious,1.721039384674587e-06,6.9
5116,missionary,1.7244319678126156e-06,5.33
5117,counsel,1.7246071819868036e-06,5.48
5118,concert,1.7272025520283691e-06,7.0
5119,wit,1.7298396681678329e-06,7.25
5120,hue,1.729912490625966e-06,6.26
5121,susceptible,1.7306967141731782e-06,3.67
5122,ale,1.7345911545452175e-06,5.95
5123,oracle,1.7478798912245557e-06,6.16
5124,rocket,1.7482590925812132e-06,5.8
5125,promenade,1.763567045428278e-06,6.19
5126,likeness,1.7668558490909387e-06,6.6
5127,chronic,1.7736858188103592e-06,3.86
5128,stainless,1.7803292903425156e-06,5.85
5129,donate,1.7806702040691624e-06,6.7
5130,empirical,1.7824171136456475e-06,4.67
5131,armchair,1.787903204528152e-06,5.67
5132,reset,1.793715416859946e-06,4.65
5133,thanks,1.7944576891799546e-06,7.73
5134,harmful,1.8080631978278916e-06,2.29
5135,irregular,1.8118290370239265e-06,4.05
5136,freeway,1.8135912313588243e-06,5.32
5137,astronaut,1.814259636261778e-06,6.73
5138,designated,1.8184984522662986e-06,5.1
5139,accomplishment,1.8263274798359837e-06,8.05
5140,daylight,1.8276757390115843e-06,6.95
5141,category,1.839941347466419e-06,5.05
5142,partnership,1.8428477925886097e-06,6.5
5143,naked,1.8529200399971846e-06,6.21
5144,rugged,1.8537920263387668e-06,5.1
5145,extend,1.8548151507607562e-06,5.86
5146,opportunity,1.8595571007668668e-06,7.1
5147,multiple,1.8653157129224403e-06,5.0
5148,squad,1.8687199287784062e-06,5.35
5149,orb,1.8902496321766711e-06,5.0
5150,enormous,1.8995737700673422e-06,5.68
5151,talented,1.911625953116003e-06,7.95
5152,strings,1.917176773730884e-06,5.28
5153,crisp,1.918645166962158e-06,5.23
5154,sway,1.9192602554324776e-06,5.25
5155,inventor,1.920782906566128e-06,6.21
5156,occasion,1.9401958936358468e-06,6.45
5157,appreciation,1.9430244348408087e-06,7.3
5158,definition,1.944362731242285e-06,5.63
5159,forge,1.946150430555231e-06,5.0
5160,unrest,1.949277891618214e-06,2.63
5161,viewpoint,1.9589854159211364e-06,6.17
5162,fiber,1.966438499233977e-06,5.42
5163,apocalypse,1.970789989480526e-06,3.24
5164,delighted,1.976601775475114e-06,7.74
5165,gust,1.9839121095909427e-06,4.86
5166,elderly,1.987995995636251e-06,4.63
5167,garlic,1.9897556510495296e-06,5.67
5168,isle,2.000657740462284e-06,6.05
5169,awkward,2.003701706868958e-06,2.95
5170,apartments,2.0039357324919127e-06,5.0
5171,clarity,2.0045747593788743e-06,7.26
5172,flux,2.006281778395754e-06,4.17
5173,turf,2.011705117920907e-06,4.62
5174,info,2.012671424554228e-06,5.95
5175,unaware,2.019709702339815e-06,3.89
5176,agreement,2.0433631199059758e-06,6.75
5177,jockey,2.0623047497780878e-06,4.95
5178,finale,2.073502473933416e-06,5.26
5179,crust,2.0912582567311766e-06,5.76
5180,rare,2.0950786535016913e-06,6.05
5181,bard,2.1174678535822397e-06,4.45
5182,cocoa,2.117478709634986e-06,7.33
5183,roar,2.131873816979546e-06,5.37
5184,thorough,2.1322288195161723e-06,6.15
5185,fresh,2.1348765679314443e-06,6.67
5186,enjoy,2.140487677332381e-06,7.67
5187,admired,2.1593588659859593e-06,7.25
5188,gall,2.1733107116057395e-06,4.3
5189,turquoise,2.184425525214584e-06,6.5
5190,maturity,2.191269146541626e-06,6.53
5191,balloon,2.19866294711805e-06,6.84
5192,savior,2.213482633059427e-06,6.59
5193,sunshine,2.2255774379003157e-06,8.14
5194,enable,2.2298451458377694e-06,5.13
5195,debut,2.234676820701214e-06,5.81
5196,publication,2.235007768964607e-06,5.48
5197,unified,2.247509279564482e-06,6.42
5198,charm,2.2710992529781024e-06,7.34
5199,skiing,2.2834935380587158e-06,6.25
5200,volleyball,2.2887126599850185e-06,6.27
5201,spa,2.292479990834498e-06,7.38
5202,fiery,2.2934186397991865e-06,5.7
5203,newsletter,2.3020011223783618e-06,5.19
5204,nomination,2.3174030376743593e-06,5.63
5205,grandmother,2.3175033539435397e-06,7.62
5206,amazing,2.324378754412821e-06,7.72
5207,fallout,2.331567925335324e-06,2.84
5208,retire,2.337868498040773e-06,6.4
5209,fusion,2.359866266483703e-06,5.6
5210,stepmother,2.362118082401462e-06,3.67
5211,militant,2.3821632761563314e-06,3.95
5212,furnishings,2.3870207479957314e-06,6.25
5213,sphere,2.3920282069834118e-06,6.21
5214,cinema,2.398699994336321e-06,6.86
5215,admire,2.409731070339196e-06,7.35
5216,canine,2.409823958747966e-06,6.22
5217,makeup,2.417092983727128e-06,5.21
5218,supervision,2.4234013652526163e-06,4.26
5219,damp,2.424340200220717e-06,4.05
5220,associate,2.429353156081319e-06,5.2
5221,rooftop,2.4354341975156104e-06,5.42
5222,confident,2.45395977783231e-06,7.56
5223,participation,2.4604299404329282e-06,6.15
5224,entrepreneur,2.4643769471974684e-06,6.14
5225,mechanism,2.4813650056319803e-06,4.9
5226,android,2.4852698122570147e-06,5.62
5227,rookie,2.4872099789000992e-06,5.25
5228,adept,2.487848279768279e-06,6.14
5229,riff,2.490351633581874e-06,4.63
5230,extinction,2.5010369838334803e-06,3.1
5231,congregation,2.5083987542455035e-06,5.16
5232,abundant,2.509807915570169e-06,7.55
5233,presentation,2.5146738823478287e-06,4.9
5234,temptation,2.5212010327420784e-06,4.5
5235,love,2.5300466699735484e-06,8.0
5236,glad,2.5387869828508392e-06,7.55
5237,butterfly,2.5453664171919362e-06,7.23
5238,jeep,2.5483536629603933e-06,5.53
5239,fascinating,2.559604713259463e-06,7.37
5240,hog,2.568632141657552e-06,4.55
5241,electrical,2.5819049724086956e-06,5.57
5242,timeless,2.584796804619119e-06,5.89
5243,adorable,2.587492036669007e-06,7.4
5244,whistle,2.589867835899965e-06,5.7
5245,smile,2.600950845689972e-06,7.89
5246,refreshing,2.6016881771728784e-06,7.05
5247,glamour,2.611408830025553e-06,6.0
5248,temperament,2.6270975138376986e-06,4.67
5249,prestigious,2.6324185272222356e-06,6.47
5250,singer,2.644093233257483e-06,6.9
5251,sober,2.6462034010919324e-06,5.95
5252,extravagant,2.649447119205487e-06,6.32
5253,doorway,2.669600825537367e-06,5.68
5254,ravine,2.6706526411364915e-06,5.21
5255,acid,2.691395035679204e-06,3.26
5256,enthusiastic,2.7108713274460556e-06,7.55
5257,trick,2.7629910172623693e-06,4.89
5258,satisfaction,2.7758649032227297e-06,7.18
5259,quartet,2.7960427200964906e-06,6.0
5260,nice,2.8177084485640014e-06,6.95
5261,confidence,2.8293681641608733e-06,6.71
5262,inaugural,2.833992570477894e-06,5.0
5263,inception,2.835461894422816e-06,5.68
