	tokens	ratings
12518	inscriptions	3.0056357
12519	fifties	3.5085397
12520	metropolises	2.7360828
12521	transsexual	2.8743773
12522	villainess	2.8250434
12523	karnes	3.030321
12524	unicorp	3.030321
12525	638	3.077886
12526	toledo	2.8320494
12527	gibbs	3.0449615
12528	0	3.195504
12529	societies	3.0279036
12530	explains	2.8634822
12531	connaught	3.0645385
12532	tasted	3.9084892
12533	seedbomb	3.030321
12534	packed	3.566661
12535	disappearing	2.606444
12536	observation	3.0063004
12537	fetal	2.6067355
12538	nobility	3.0685072
12539	observing	3.1327057
12540	unbelievable	3.8627567
12541	mohamed	3.015858
12542	nagasaki	2.606444
12543	combined	3.5200057
12544	inhibiting	2.684944
12545	streetname	2.6391187
12546	ask	2.9567723
12547	emerge	2.9340448
12548	33	2.9084034
12549	hence	2.739153
12550	airways	2.6356926
12551	warehouse	2.748153
12552	nonrecurring	2.9560175
12553	personal	2.9710097
12554	inform	2.7648468
12555	birth	3.3206506
12556	supplies	2.8479166
12557	caught	2.606444
12558	lent	3.2095985
12559	surgery	3.0084748
12560	affected	2.606444
12561	practice	3.027257
12562	economics	2.9454167
12563	pc	2.753468
12564	resemble	2.6226203
12565	satirical	2.6254504
12566	crops	2.6486843
12567	supplemental	2.9680672
12568	slipping	2.606444
12569	repeating	2.6065717
12570	sequence	2.972438
12571	sponsor	3.7520041
12572	guide	3.2236555
12573	bombers	2.606444
12574	packet	3.1306152
12575	galleries	3.4199944
12576	352	2.9581409
12577	suited	3.1753438
12578	preference	2.9824984
12579	swift	3.2009313
12580	survivors	2.606444
12581	win	4.01484
12582	broad	2.9845934
12583	environmentalists	2.6164699
12584	arrays	3.0936162
12585	journalistic	2.6282287
12586	zig	2.6789894
12587	globes	3.306574
12588	portraiture	2.968638
12589	adamant	2.6098921
12590	exclamation	3.0730612
12591	viticultural	2.9550323
12592	calving	3.1278446
12593	pepin	3.0433307
12594	gaining	3.3029234
12595	xavier	3.0199587
12596	depletion	2.6064677
12597	moderately	2.7997494
12598	headcount	2.6093915
12599	herbs	3.351812
12600	obtained	2.9894786
12601	wales	3.1044383
12602	fedex	3.0283778
12603	quartal	2.995894
12604	romeo	3.0710008
12605	offensive	2.606444
12606	typhoon	2.6067364
12607	approves	3.3479981
12608	defense	2.6406095
12609	béla	3.030321
12610	rewriting	2.8072698
12611	carpets	3.2937891
12612	inspires	4.6634183
12613	70s	3.2348795
12614	enforce	2.6231222
12615	silken	3.206679
12616	shed	2.9415693
12617	testifies	2.897933
12618	creek	3.094105
12619	beginning	2.9591045
12620	short	2.9823804
12621	rickshaws	3.185207
12622	indicated	2.953088
12623	smog	2.606444
12624	playwright	2.860693
12625	fredric	2.9625766
12626	bounds	2.9341848
12627	wonderfully	4.7540703
12628	vaguely	2.631667
12629	complimentary	4.2699704
12630	harris	2.9657803
12631	earliest	3.072248
12632	bars	3.2130754
12633	plentiful	3.9753964
12634	blockbuster	3.6742024
12635	wartime	3.0117335
12636	discreetly	2.995277
12637	almost	2.8667848
12638	european	3.0421844
12639	goody	3.731353
12640	safeguarding	3.2196116
12641	rooting	2.8002892
12642	722	2.9867077
12643	evacuate	2.606444
12644	legislator	2.7689257
12645	vegas	3.3374531
12646	robots	3.3087997
12647	princess	3.4915185
12648	instruction	2.9591463
12649	waves	2.9100075
12650	precedents	2.8988838
12651	goal	3.5037875
12652	specifications	3.0133243
12653	friendlier	3.7669024
12654	variation	3.0197387
12655	guiding	3.7229054
12656	strongest	3.349522
12657	martian	2.868812
12658	humpty	3.1607602
12659	charred	2.606444
12660	airy	3.9439511
12661	barco	3.1908917
12662	drags	2.606444
12663	rancher	2.7948716
12664	canadian	2.9346614
12665	mention	2.7197883
12666	reduced	2.608564
12667	ends	2.830021
12668	explore	3.5718007
12669	fong	3.0834079
12670	depriving	2.606444
12671	gift	4.3472285
12672	write	2.9340746
12673	prizes	4.3071465
12674	mirrored	2.924433
12675	timeless	4.16251
12676	convicted	2.606444
12677	manufacture	2.978196
12678	rubbing	3.1834753
12679	stewardship	3.7702181
12680	soler	2.9922104
12681	dismay	2.606444
12682	500	3.2660487
12683	luxury	3.2923667
12684	infinitesimally	2.6067488
12685	winkler	2.9137185
12686	scotland	2.9701562
12687	clarified	2.9479358
12688	satisfied	3.9421406
12689	james	2.9914167
12690	variety	3.7211266
12691	surrounds	3.6790361
12692	wage	2.6276526
12693	malibu	3.0516117
12694	mourn	2.606444
12695	probably	2.6217172
12696	context	2.8947456
12697	commentary	2.7545428
12698	tellers	3.185025
12699	henry	2.9746315
12700	bicycling	3.708984
12701	distribute	3.1346188
12702	refashion	3.2122762
12703	balaban	3.0384004
12704	arena	3.0222452
12705	odious	2.606444
12706	hurling	2.606444
12707	patent	2.9559944
12708	exhibition	3.5260592
12709	inn	3.2663875
12710	belonged	2.9254258
12711	archibald	2.7313192
12712	arrives	2.7871928
12713	motivational	3.723568
12714	disclosure	2.8508875
12715	playgrounds	3.730517
12716	moderates	2.6267304
12717	mind	2.9245536
12718	omnimax	3.1944575
12719	prolonged	2.606444
12720	recognizable	3.0084832
12721	cuisines	4.2053246
12722	1888	2.86604
12723	valentine	3.5853753
12724	carter	2.9302673
12725	orbiter	3.251217
12726	stronghold	2.6540475
12727	twitter	2.7146869
12728	thousands	2.6171722
12729	righteousness	3.113552
12730	scribble	2.777675
12731	anhalt	3.030321
12732	doorman	3.1987002
12733	currently	2.8152995
12734	turnpike	2.640352
12735	sparked	3.1091993
12736	thirsty	2.6065562
12737	perpetual	2.6137686
12738	analog	3.0298095
12739	villiers	2.9780817
12740	equipped	3.3221145
12741	encoding	2.9784083
12742	sheikh	2.9592593
12743	got	3.2748384
12744	57	2.9313004
12745	sprang	2.9480093
12746	accommodate	3.0453186
12747	stability	3.2182515
12748	nestmate	2.754497
12749	exception	2.7562149
12750	figure	2.942314
12751	builder	3.1589212
12752	experimentation	3.194559
12753	team	3.7626576
12754	craps	2.606883
12755	57th	3.0768743
12756	centers	3.1275878
12757	raised	2.936446
12758	horrors	2.606444
12759	bark	2.8395233
12760	prison	2.606444
12761	massively	2.606444
12762	projects	3.7723143
12763	reduction	3.0037346
12764	alarm	2.606444
12765	52	3.0491056
12766	distressed	2.606444
12767	turner	3.1115968
12768	staying	3.1003978
12769	positively	3.8886259
12770	green	3.377372
12771	9pm	2.949129
12772	1903	2.9833963
12773	thermometer	2.9007313
12774	ecumenical	3.2422066
12775	strangest	2.8651707
12776	moral	2.689907
12777	workshop	3.4127107
12778	narcissism	2.7178035
12779	transactions	2.9825997
12780	boon	3.8098722
12781	unemployed	2.606444
12782	subtitles	2.9592464
12783	gateway	3.4402978
12784	subsidies	2.8883188
12785	casino	3.4285717
12786	entrances	3.0468833
12787	barrows	3.0084016
12788	mentor	3.6415603
12789	suggested	2.955967
12790	distanced	2.606444
12791	vote	2.8398225
12792	com	3.1458917
12793	associations	2.9854782
12794	butters	3.1752603
12795	rotting	2.606444
12796	expanded	3.301031
12797	incited	2.606444
12798	bahamas	3.0761502
12799	integra	3.021257
12800	chocolate	3.6444378
12801	warmth	4.5420923
12802	cingular	2.8310006
12803	analytical	2.9865837
12804	regular	3.0711155
12805	tablecloth	3.3211336
12806	yahoo	3.1029344
12807	medellin	2.8573675
12808	alluring	3.7566745
12809	liabilities	2.6296504
12810	houston	2.948064
12811	throughout	3.7510264
12812	instate	2.709349
12813	warriors	2.8675756
12814	492	2.9163334
12815	sunnis	2.606444
12816	flown	2.7630641
12817	officials	2.606444
12818	thomas	2.9858525
12819	protest	2.606444
12820	aggrandizing	2.6077464
12821	photographic	3.3929873
12822	peacekeepers	2.655871
12823	smoothness	3.8551097
12824	decide	2.8880422
12825	festivals	4.1354237
12826	alzheimer	2.715108
12827	cheek	3.1103446
12828	rbi	2.9563599
12829	seeped	2.6068223
12830	grilled	3.1590242
12831	people	2.644046
12832	bite	2.6174397
12833	handle	2.6344402
12834	ying	3.3758485
12835	paneled	2.967347
12836	patrol	2.8437848
12837	inaccessible	2.606444
12838	nestpatrol_age	3.030321
12839	risk	2.606444
12840	necessary	2.9747698
12841	organizing	3.3547325
12842	traditional	3.1533844
12843	canned	2.6072886
12844	wildly	2.6101174
12845	reinvigorate	3.1773198
12846	hormonal	2.6867402
12847	visceral	2.606708
12848	inevitably	2.606444
12849	approve	3.0245452
12850	reticent	2.6640003
12851	sandy	2.9279208
12852	panther	2.8839588
12853	rockies	3.5126324
12854	passport	2.9692583
12855	tailors	3.067287
12856	settle	2.7482514
12857	arletta	3.030321
12858	attribution	2.9593093
12859	likes	3.5623963
12860	2010	3.2436354
12861	bats	2.8395417
12862	kalamazoo	2.9904788
12863	rte	2.9670224
12864	zamora	3.0296698
12865	imho	2.7061417
12866	eveready	3.030321
12867	labor	3.097666
12868	season	3.4114127
12869	motives	2.6690595
12870	dinner	3.8298292
12871	satellites	2.9828687
12872	withdrawing	2.606444
12873	feed	2.671084
12874	unwind	3.8691857
12875	jardinero1	3.030321
12876	rents	2.6073692
12877	factories	2.6120534
12878	digress	2.7019265
12879	245	2.9889374
12880	diabetes	3.005542
12881	wordsmith	3.445949
12882	canceled	2.606444
12883	viable	2.8123999
12884	wealth	3.725805
12885	credits	3.4512794
12886	police	2.606444
12887	agony	2.606444
12888	pluralistic	2.983485
12889	tp	3.0904567
12890	cut	2.6694763
12891	males	3.0108294
12892	transitory	2.6276097
12893	portland	2.9248414
12894	offered	3.2239728
12895	leadership	2.968718
12896	filled	3.1740637
12897	nonmedically	2.9240134
12898	chabon	3.208879
12899	tranquil	3.736713
12900	organic	3.3892596
12901	mitigating	2.606444
12902	insisted	2.6421852
12903	outlook	3.284785
12904	hand	3.0414186
12905	restore	3.1474946
12906	adventures	4.075474
12907	decorating	3.588478
12908	positive	4.3779836
12909	split	2.881693
12910	nightclubs	2.897772
12911	worthy	3.7987864
12912	anatural	4.1856847
12913	attraction	3.976984
12914	unusual	3.1352577
12915	celli	3.0223339
12916	straight	2.9510388
12917	land	2.9387336
12918	`	3.030321
12919	drinking	2.6104703
12920	thoughtless	2.606444
12921	kosovo	2.6385908
12922	drove	2.6371937
12923	adversities	3.2263846
12924	survivor	2.606811
12925	eared	3.003227
12926	same	2.9920342
12927	trimmed	3.007033
12928	producer	3.0437715
12929	excitement	4.514389
12930	betting	2.991907
12931	beads	3.7288957
12932	collected	3.2222028
12933	preserve	3.2625759
12934	modernized	3.4713438
12935	brain	2.6274817
12936	dunbar	2.9570894
12937	mull	2.7785838
12938	wong	3.0093045
12939	czar	2.608308
12940	first	3.253454
12941	slashes	2.606444
12942	universe	3.3579345
12943	spencer	2.9588878
12944	blank	2.606444
12945	erected	2.8171823
12946	produce	3.1965885
12947	exports	2.9765449
12948	dallas	2.912917
12949	exists	2.7883873
12950	----	2.8979182
12951	global	2.9257667
12952	"."""	3.030321
12953	starvation	2.606444
12954	picnic	3.6229348
12955	disagreement	2.606444
12956	fools	2.606444
12957	stating	2.625851
12958	sedate	2.862571
12959	spells	2.6976275
12960	pounded	2.606444
12961	scrumptious	4.9436264
12962	entire	2.6294491
12963	archipelagos	3.0581267
12964	branch	2.9711375
12965	cherish	4.4185066
12966	ideals	3.014602
12967	finland	3.0771945
12968	senators	2.6767266
12969	cream	3.3215566
12970	gore	2.606444
12971	escape	2.606444
12972	dvorov	3.030321
12973	transport	3.0536957
12974	890	3.037748
12975	politically	2.6071715
12976	metaphors	2.6841247
12977	impoverish	2.606444
12978	setback	2.606444
12979	livernois	3.030321
12980	class	3.067094
12981	stay	3.2256422
12982	nurtures	4.5367517
12983	champagne	4.1149874
12984	israeli	2.9338176
12985	happens	2.6066978
12986	emil	3.0202417
12987	mastermind	2.6111898
12988	joey	3.0900965
12989	general	2.8129246
12990	sensuous	3.9523435
12991	evolution	3.2067137
12992	troops	2.6609664
12993	pavilion	3.4379487
12994	ubiquitous	3.123167
12995	sobriety	3.3684893
12996	primitive	2.6256614
12997	subdued	2.6072307
12998	marion	3.5335212
12999	--	3.2367835
13000	commitment	3.697485
13001	temple	3.0999837
13002	hours	2.7497194
13003	resorts	2.709955
13004	auburn	3.0399067
13005	flight	2.8917499
13006	pecan	3.5374436
13007	submitting	2.6186697
13008	claimed	2.6088922
13009	adapted	3.259452
13010	cage	2.6589217
13011	supporters	3.1675544
13012	legal	2.7936084
13013	whoever	2.6125984
13014	kowloon	3.260776
13015	magnitude	2.6332386
13016	clan	2.8142328
13017	unveil	3.1614237
13018	ashes	2.6067617
13019	favors	3.1582005
13020	dissipates	2.606444
13021	strobe	2.8258355
13022	uncivilized	2.606444
13023	honeychurch	3.030321
13024	intended	2.71847
13025	reorganize	2.7118874
13026	blackjack	3.0235295
13027	tbs	2.6269333
13028	essentially	2.6304095
13029	placing	2.849754
13030	increase	3.1286638
13031	escalator	2.8167667
13032	hiccup	2.607307
13033	picky	3.0111382
13034	scientists	3.0638282
13035	whereas	2.900007
13036	patchwork	2.6234908
13037	torchbearer	3.1907024
13038	regard	2.8519695
13039	detractors	2.614892
13040	surely	2.9808848
13041	pockets	2.9022396
13042	expenses	2.9337685
13043	bailey	3.0066853
13044	easy	3.7862937
13045	perceptions	2.7717535
13046	psi	2.9180684
13047	jet	2.9405944
13048	admit	2.6064894
13049	somewhere	2.7496386
13050	drought	2.606444
13051	bottle	3.2766612
13052	knocked	2.606444
13053	riviera	3.5489063
13054	chose	3.1479778
13055	climbed	3.1174283
13056	3333	3.0270355
13057	secretively	2.9117355
13058	broaden	3.3021703
13059	gougne	3.030321
13060	assets	3.0447555
13061	proper	3.0043762
13062	hemisphere	2.9784496
13063	rochelle	3.1806695
13064	hysterectomy	2.951528
13065	spell	2.6694233
13066	blackmailing	2.606444
13067	concerns	2.6213217
13068	counter	2.9424384
13069	beheaded	2.606444
13070	camper	3.5326858
13071	khenpo	3.130589
13072	submitted	2.9639404
13073	stopbox	3.030321
13074	deny	2.6067848
13075	new	3.6946704
13076	button	3.463551
13077	bartók	3.030321
13078	ritual	3.033364
13079	realestate	3.0977223
13080	shade	3.1086216
13081	kingdoms	2.944282
13082	spacecraft	3.292097
13083	lisboa	3.6543684
13084	concludes	3.082085
13085	despising	2.606444
13086	liza	3.3712976
13087	canete	3.030321
13088	reine	3.4315438
13089	contradicting	2.606444
13090	friendship	3.981272
13091	interludes	2.949596
13092	supplement	3.0590389
13093	declares	2.6127431
13094	disappointed	2.606444
13095	optional	3.0880072
13096	clocks	2.9044545
13097	groceries	2.9951453
13098	millimeters	2.9322844
13099	removing	2.6077552
13100	dancing	3.9952092
13101	identity	2.6450706
13102	williams	3.0245407
13103	()	3.030321
13104	fails	2.606444
13105	jan	3.1409678
13106	strains	3.1767862
13107	came	3.1776998
13108	reclaimed	3.0827622
13109	hillarious	3.3383024
13110	1513	2.9462705
13111	contribution	4.017638
13112	curiosity	3.260533
13113	snowstorm	2.606444
13114	888	3.2217066
13115	betrayal	2.606444
13116	340	3.149075
13117	stolen	2.606444
13118	linguistics	2.9846597
13119	woozy	2.606444
13120	quickly	2.8901043
13121	"..."""	3.030321
13122	pork	3.179326
13123	contractors	2.6098373
13124	emaciated	2.606444
13125	bout	2.6740322
13126	tall	3.2858691
13127	determine	2.962845
13128	fluorescent	3.0664663
13129	pensive	2.8789983
13130	hughes	3.0034876
13131	las	3.0929089
13132	preserved	3.3555686
13133	bookworm	3.8599129
13134	avoiding	2.606444
13135	environment	3.5379348
13136	transfers	2.7609563
13137	shun	2.6064844
13138	racism	2.606444
13139	macdonald	2.9469702
13140	problem	2.606444
13141	waist	3.0001378
13142	jerry	3.0942047
13143	caps	2.956017
13144	cds	3.2233002
13145	interstate	2.6074436
13146	solano	3.2611055
13147	feats	3.5312865
13148	grossman	2.9867322
13149	balanced	3.6358945
13150	singular	2.9731832
13151	kcr	2.7917233
13152	abuses	2.606444
13153	adds	3.5203714
13154	gripper	3.2651718
13155	mih	2.9821393
13156	britain	2.9447527
13157	delusion	2.606444
13158	fulfilled	3.9860697
13159	wikholm	3.030321
13160	autumn	3.4849732
13161	breakdown	2.606444
13162	gate	2.9977417
13163	wrapping	3.2800908
13164	ignore	2.606444
13165	quotidian	2.872761
13166	foundation	3.3273163
13167	likened	2.6097465
13168	clemm	3.030321
13169	limits	2.9190774
13170	usurpation	2.606444
13171	natives	2.8631587
13172	<	3.0911677
13173	illinois	2.7586498
13174	would	2.9037552
13175	retired	3.041238
13176	lands	2.6341915
13177	30	3.0018535
13178	smirk	2.7484064
13179	willed	2.648675
13180	depleted	2.606444
13181	fruits	3.7795475
13182	highlight	3.73405
13183	czechs	2.8646116
13184	prayer	3.0459952
13185	grew	3.0147393
13186	stutter	2.606444
13187	his	2.9038227
13188	charitable	3.5524573
13189	shekou	3.030321
13190	poured	2.8222368
13191	kicking	2.606444
13192	listener	3.1531022
13193	essence	3.1042805
13194	fabrics	3.9823122
13195	designer	3.2798939
13196	array	3.873266
13197	degradation	2.606444
13198	figuero	3.030321
13199	warlords	2.625676
13200	spurious	2.606444
13201	unions	2.60921
13202	alkenes	3.0458598
13203	separation	2.6509948
13204	coughed	2.606444
13205	versus	2.952954
13206	melons	3.496176
13207	tourist	2.7212913
13208	explicit	2.9172702
13209	graduates	3.5793118
13210	splintery	2.606444
13211	164	2.9581022
13212	sewn	2.963139
13213	road	2.987505
13214	chorus	3.635292
13215	container	3.205223
13216	wisdom	3.5808697
13217	politeness	3.0730214
13218	sheva	3.2990198
13219	mediate	2.8400521
13220	galleria	3.3916688
13221	poisoned	2.606444
13222	gust	2.6554627
13223	support	3.312885
13224	n	3.056693
13225	marked	2.9897327
13226	indianapolis	2.9820874
13227	highs	3.6861079
13228	arrests	2.606444
13229	butter	3.241384
13230	summation	3.0458744
13231	scorpion	2.6066391
13232	yl	2.9828095
13233	riot	2.606444
13234	probability	2.9799955
13235	ulterior	2.7069578
13236	pneumatic	2.961516
13237	fried	2.60702
13238	madrid	2.8212938
13239	tukanoans	3.030321
13240	velcro	3.0335474
13241	parties	2.982819
13242	further	2.7848349
13243	pronounced	2.8016417
13244	rethink	2.754925
13245	virus	2.606444
13246	never	2.607612
13247	suns	3.277708
13248	wicked	2.606464
13249	subscribed	3.2168036
13250	businesses	3.0514474
13251	airfields	2.8005416
13252	standpoint	3.031676
13253	neuroscience	3.0484009
13254	unsettlingly	2.606444
13255	comprised	2.972735
13256	clear	2.9554932
13257	designated	3.049535
13258	loosely	2.7900033
13259	buildings	2.9566712
13260	tarrin	3.030321
13261	such	3.1869564
13262	remarks	2.6323724
13263	nytbr	3.030321
13264	fathers	2.8002782
13265	fathom	2.606444
13266	eagle	3.4186904
13267	usual	2.883925
13268	earnings	3.0183074
13269	explosions	2.606444
13270	presidential	2.956008
13271	hub	3.848704
13272	pennsylvania	2.7456613
13273	persuade	2.9230626
13274	inaugurated	3.2196565
13275	jia	3.2576528
13276	knowledge	3.1984909
13277	yet	2.926311
13278	counterpoint	3.1151488
13279	pill	3.0011015
13280	detriment	2.606444
13281	espn	2.6199377
13282	noonday	2.919348
13283	definitive	2.9787614
13284	guffawed	3.351586
13285	read	3.163786
13286	apartments	2.839756
13287	pajamas	3.2550497
13288	jackass	2.606444
13289	minibus	3.0360234
