Word,Value,Freq,NN_Rank
pipes,-1.2702706,2,7867
foreseeable,-1.2702839,3,7868
beat,-1.2708142,4,7869
running,-1.271822,11,7870
separate,-1.2722814,2,7871
racists,-1.2727089,5,7872
religious,-1.2740569,7,7873
companies,-1.2743666,18,7874
demonstrations,-1.2743893,1,7875
abusing,-1.2745953,4,7876
sheep,-1.2746981,2,7877
withit,-1.2750772,1,7878
outrageous,-1.2752829,6,7879
useless,-1.2757173,3,7880
sufficiently,-1.276882,1,7881
liable,-1.2778316,3,7882
mess,-1.2778345,15,7883
defence,-1.2786115,1,7884
lurk,-1.279081,1,7885
agreed,-1.2795162,1,7886
suspect,-1.2799094,9,7887
matter,-1.2804086,46,7888
substandard,-1.2805595,1,7889
behaving,-1.2824512,2,7890
inefficiency,-1.2824988,1,7891
amount,-1.2827644,17,7892
infecting,-1.2827747,1,7893
focused,-1.2827863,10,7894
vein,-1.2841406,1,7895
bailouts,-1.2844901,1,7896
sanctions,-1.2846375,1,7897
psychiatrists,-1.2857208,1,7898
someplace,-1.2859106,1,7899
outside,-1.2859486,18,7900
meme,-1.2860776,1,7901
menace,-1.2866868,1,7902
raising,-1.2873833,6,7903
jokes,-1.287792,3,7904
scrutiny,-1.2897737,1,7905
pose,-1.2899323,1,7906
upfront,-1.2904313,1,7907
pockets,-1.2912601,4,7908
interfered,-1.2921743,1,7909
player,-1.2922912,2,7910
annual,-1.2925637,1,7911
protestors,-1.2930297,2,7912
pitch,-1.2930963,1,7913
chill,-1.2932317,2,7914
underground,-1.2933328,1,7915
enforce,-1.2937362,2,7916
inclination,-1.2958195,1,7917
mouthed,-1.2959062,1,7918
mindset,-1.2970676,1,7919
fix,-1.2977822,17,7920
fascists,-1.2979128,1,7921
grounds,-1.2979496,2,7922
european,-1.2979963,5,7923
vloggers,-1.2980441,1,7924
targetting,-1.2984097,1,7925
tap,-1.2992435,2,7926
ingenuity,-1.2994856,1,7927
shake,-1.299499,1,7928
emphasis,-1.2998111,1,7929
messed,-1.2998388,11,7930
disgust,-1.3000371,2,7931
heads,-1.3008586,5,7932
disguised,-1.3014125,1,7933
rivalling,-1.3016386,1,7934
trainers,-1.3025097,1,7935
judged,-1.3030796,1,7936
hardly,-1.3031471,5,7937
mainly,-1.3036656,3,7938
games,-1.3039813,2,7939
inefficient,-1.3044374,1,7940
nastiness,-1.3047504,1,7941
analysts,-1.3050479,1,7942
run,-1.3060143,18,7943
decides,-1.3060259,2,7944
idealogies,-1.3066195,1,7945
insulting,-1.3070103,1,7946
zero,-1.3075931,2,7947
disbelief,-1.3078792,1,7948
candidates,-1.3080037,4,7949
stipulations,-1.3080626,1,7950
gas,-1.3092916,19,7951
generic,-1.3097005,1,7952
coutries,-1.3101099,1,7953
basically,-1.3105981,22,7954
drug,-1.3107834,20,7955
rambling,-1.3114128,2,7956
anyone,-1.3115771,68,7957
spin,-1.3116809,1,7958
perverse,-1.3118258,1,7959
admitted,-1.3119702,5,7960
brainwashing,-1.3122168,1,7961
buying,-1.3125252,6,7962
allowed,-1.3130443,22,7963
trades,-1.313097,1,7964
rankings,-1.3132005,1,7965
radar,-1.3137449,1,7966
advertising,-1.3138684,2,7967
bias,-1.3142723,3,7968
doubt,-1.3147207,13,7969
deciding,-1.3154534,2,7970
hide,-1.3155386,4,7971
injection,-1.3156257,3,7972
misogynistic,-1.3157877,1,7973
websites,-1.3159366,1,7974
ffs,-1.3164381,1,7975
roadblock,-1.3167611,2,7976
landlord,-1.3173772,1,7977
kindof,-1.3174112,1,7978
court,-1.318006,8,7979
protesters,-1.3195667,4,7980
bank,-1.3196447,13,7981
restrictive,-1.3200207,2,7982
quit,-1.3214476,9,7983
meetings,-1.3220092,2,7984
bankrupt,-1.3228188,2,7985
suit,-1.3229678,2,7986
monsters,-1.3243897,1,7987
solve,-1.3243994,10,7988
actual,-1.3244649,7,7989
wage,-1.3246919,5,7990
sums,-1.3253804,1,7991
restrictions,-1.325505,1,7992
spend,-1.3256168,14,7993
psychopath,-1.3264362,1,7994
assuming,-1.3288044,4,7995
protested,-1.3290119,1,7996
chains,-1.329612,1,7997
counterparts,-1.3297193,1,7998
justifying,-1.3300705,1,7999
clueless,-1.3313367,2,8000
atms,-1.3315411,1,8001
shouting,-1.3318517,1,8002
scientist,-1.3325034,2,8003
consistency,-1.3342294,1,8004
whether,-1.3342752,20,8005
voters,-1.3343704,3,8006
blasted,-1.3345455,2,8007
greedy,-1.3346626,1,8008
tricks,-1.3355548,1,8009
subjugate,-1.3361315,1,8010
slab,-1.3364806,1,8011
concerned,-1.3365016,17,8012
religion,-1.3375717,22,8013
divisive,-1.3377528,1,8014
shittiest,-1.3377573,1,8015
varmint,-1.3380576,1,8016
bowing,-1.3394101,1,8017
lawsuits,-1.3394551,2,8018
conspicuous,-1.3396783,1,8019
strangest,-1.3408344,1,8020
category,-1.3423483,4,8021
straight,-1.3427064,4,8022
differing,-1.3442392,1,8023
trophies,-1.3443397,1,8024
kicking,-1.344409,2,8025
justices,-1.3446543,5,8026
slightly,-1.3449512,5,8027
garbage,-1.3470945,5,8028
controversial,-1.3472521,1,8029
wanna,-1.347744,1,8030
royals,-1.3483012,1,8031
rather,-1.349176,28,8032
discredit,-1.3492732,1,8033
groups,-1.3494617,23,8034
shortcut,-1.34956,2,8035
manor,-1.3498487,1,8036
egg,-1.3506737,1,8037
whey,-1.3507456,3,8038
flags,-1.3513641,1,8039
maniac,-1.3517774,1,8040
sexist,-1.3529859,1,8041
ceased,-1.353092,1,8042
harshly,-1.353492,2,8043
block,-1.353541,5,8044
standards,-1.3538083,4,8045
cautious,-1.3543108,2,8046
polling,-1.3551524,1,8047
chamber,-1.356394,1,8048
phones,-1.3566234,1,8049
imaginary,-1.3568858,2,8050
boss,-1.3568865,1,8051
backed,-1.3569944,2,8052
players,-1.3589159,5,8053
parked,-1.3596262,2,8054
expensive,-1.3606503,6,8055
stood,-1.3608387,3,8056
usually,-1.3608403,14,8057
restricting,-1.361531,1,8058
legal,-1.3619475,12,8059
4.50,-1.362232,1,8060
militias,-1.3623384,3,8061
rivalry,-1.3629416,1,8062
trivial,-1.3631611,2,8063
filthy,-1.3631687,3,8064
allegedly,-1.3635182,3,8065
opposed,-1.3636558,3,8066
apparently,-1.3647261,55,8067
discussing,-1.3648851,3,8068
split,-1.3650817,4,8069
anyhow,-1.3654354,1,8070
warnings,-1.3657688,3,8071
anymore,-1.366379,22,8072
irritates,-1.3664784,1,8073
prevailing,-1.3666397,1,8074
inducing,-1.3688569,3,8075
valid,-1.3689308,4,8076
jokingly,-1.3707681,3,8077
dictator,-1.3708173,1,8078
deters,-1.371321,1,8079
noise,-1.3714867,3,8080
specified,-1.3714871,1,8081
banking,-1.3715639,3,8082
competition,-1.3718042,2,8083
adminstration,-1.3720094,1,8084
boycott,-1.3730145,1,8085
reasons,-1.3733484,20,8086
civilized,-1.3739302,3,8087
quakes,-1.3741663,1,8088
suing,-1.3745062,3,8089
unified,-1.3750296,1,8090
unincorporated,-1.3750843,1,8091
checking,-1.3775072,1,8092
whereas,-1.377645,2,8093
off,-1.3776963,55,8094
sort,-1.3780059,40,8095
execution,-1.3783915,2,8096
major,-1.3789485,28,8097
single,-1.3798019,8,8098
massive,-1.3799,10,8099
types,-1.3808959,13,8100
supremacists,-1.3809689,1,8101
rarely,-1.3812841,3,8102
prominent,-1.3817182,4,8103
weapon,-1.3825042,4,8104
computer,-1.3826121,2,8105
authorties,-1.3830416,1,8106
mad,-1.3839123,10,8107
aired,-1.38478,1,8108
resort,-1.3848959,5,8109
outspoken,-1.3849388,1,8110
blame,-1.3859906,27,8111
editorializing,-1.3863974,1,8112
experimented,-1.3867506,1,8113
guards,-1.386847,6,8114
forcing,-1.3875229,1,8115
hate,-1.3876793,81,8116
fees,-1.3884581,2,8117
fashion,-1.3888112,7,8118
rudely,-1.388985,1,8119
non,-1.3894258,8,8120
uniformed,-1.3897333,1,8121
banker,-1.389876,2,8122
existed,-1.39029,2,8123
unexplained,-1.3903466,1,8124
fairly,-1.3908014,6,8125
aesthetics,-1.3916947,1,8126
invading,-1.3918207,5,8127
bubble,-1.3923241,3,8128
boredom,-1.3928504,1,8129
fool,-1.3931273,2,8130
game,-1.3940345,9,8131
scientists,-1.3945647,12,8132
league,-1.3946342,1,8133
trends,-1.3949022,1,8134
firmly,-1.3951707,3,8135
stayed,-1.3953995,2,8136
wall,-1.3955941,7,8137
lasted,-1.39656,1,8138
lesser,-1.3972085,2,8139
plot,-1.3975515,1,8140
shiite,-1.398102,2,8141
liek,-1.3982447,3,8142
explosives,-1.3983502,2,8143
financing,-1.3993014,1,8144
hysteria,-1.3995554,1,8145
confederate,-1.3996575,5,8146
sham,-1.3997297,1,8147
held,-1.3997726,13,8148
expense,-1.3997803,1,8149
contradicted,-1.4001745,1,8150
aspect,-1.401335,4,8151
unfounded,-1.4022126,1,8152
gays,-1.4023792,1,8153
dissatisfied,-1.4024516,1,8154
makers,-1.4027598,1,8155
blow,-1.4029789,3,8156
losers,-1.4034474,1,8157
awhile,-1.4057169,4,8158
hung,-1.406025,1,8159
denominations,-1.4062313,1,8160
supreme,-1.4080563,2,8161
lmao,-1.408381,1,8162
acct,-1.4087664,1,8163
computers,-1.4092145,3,8164
experiment,-1.409416,1,8165
republican,-1.4099643,9,8166
simpsons,-1.4102986,1,8167
aforementioned,-1.4108098,1,8168
academia,-1.4110907,1,8169
differences,-1.411232,3,8170
disputed,-1.411945,2,8171
alleged,-1.4120786,1,8172
noticed,-1.4125154,6,8173
obvious,-1.4126052,8,8174
owned,-1.4148169,2,8175
rhetoric,-1.4155679,1,8176
leashes,-1.4160881,1,8177
lenient,-1.4164287,1,8178
comedians,-1.4166846,3,8179
appeared,-1.4166992,1,8180
orderly,-1.416972,1,8181
condone,-1.4170809,3,8182
meat,-1.417505,7,8183
noses,-1.4181902,1,8184
cheap,-1.4187196,2,8185
mild,-1.4195889,1,8186
outlaw,-1.4205828,1,8187
ridulous,-1.4212887,1,8188
buzzing,-1.4216006,1,8189
letting,-1.4221156,6,8190
cop,-1.4223343,14,8191
regular,-1.4224865,7,8192
gangs,-1.4226158,2,8193
ran,-1.4228227,5,8194
buildup,-1.4231101,1,8195
concede,-1.4239981,1,8196
topless,-1.4240904,4,8197
upstanding,-1.4241772,2,8198
illusion,-1.424622,1,8199
solipsism,-1.4255759,1,8200
pay,-1.4258088,27,8201
frankly,-1.425881,3,8202
political,-1.4273593,36,8203
rule,-1.4304388,6,8204
childish,-1.4316742,1,8205
courts,-1.4317497,3,8206
bugs,-1.4317968,1,8207
pointed,-1.4318761,3,8208
morals,-1.4328222,1,8209
dividing,-1.4328678,2,8210
foreign,-1.4329195,8,8211
tight,-1.433594,2,8212
mexicans,-1.43364,1,8213
settled,-1.434159,2,8214
seemingly,-1.4346089,4,8215
sucker,-1.4352264,1,8216
prodded,-1.4352525,1,8217
discussion,-1.437408,2,8218
asian,-1.4374697,1,8219
door,-1.4376876,4,8220
anything,-1.4382727,84,8221
top,-1.438932,12,8222
queens,-1.4405744,1,8223
lowering,-1.4413276,1,8224
solved,-1.4420687,2,8225
rampant,-1.4421442,1,8226
blip,-1.4424062,1,8227
slogans,-1.442553,1,8228
convenience,-1.4428235,1,8229
hates,-1.4431489,1,8230
2-day,-1.4433043,1,8231
freaking,-1.4437456,5,8232
thing,-1.4441731,119,8233
dollar,-1.4446794,4,8234
necessarily,-1.4449124,5,8235
officials,-1.4450254,12,8236
lacked,-1.4452119,1,8237
communist,-1.4465045,2,8238
fabricating,-1.4465618,1,8239
kidding,-1.4474329,2,8240
holders,-1.4474703,2,8241
borderline,-1.4479642,2,8242
taxpayers,-1.4480842,1,8243
elevator,-1.4481297,5,8244
pedestals,-1.4481386,1,8245
bodyguards,-1.4493,3,8246
moderate,-1.4494673,1,8247
tv,-1.4498575,8,8248
affiliated,-1.4505546,1,8249
wasteful,-1.4511132,1,8250
technological,-1.4513966,1,8251
throwing,-1.451652,4,8252
trumps,-1.4519778,5,8253
moderately,-1.4528798,1,8254
lawyers,-1.4535003,1,8255
dictate,-1.454119,1,8256
guys,-1.4544508,23,8257
smirks,-1.4552844,1,8258
malfunction,-1.4556038,1,8259
hell,-1.4556408,12,8260
illegal,-1.4560835,24,8261
instituting,-1.4578366,1,8262
blaming,-1.4593968,5,8263
theoretic,-1.4594705,1,8264
gang,-1.4595711,2,8265
raised,-1.4602454,4,8266
voting,-1.4602585,9,8267
leash,-1.4608159,1,8268
punching,-1.4612731,2,8269
tabloid,-1.4616458,1,8270
legislate,-1.4621081,1,8271
westerners,-1.4621788,1,8272
reason,-1.4627838,78,8273
repeating,-1.4636593,3,8274
slit,-1.4637018,1,8275
scum,-1.4650123,4,8276
shitty,-1.4650812,4,8277
hammer,-1.4651958,3,8278
assumption,-1.4652271,1,8279
timeshare,-1.465619,1,8280
subsidize,-1.46576,1,8281
disruptive,-1.4669333,2,8282
loser,-1.4681883,1,8283
hijack,-1.4689945,1,8284
puppet,-1.4701257,1,8285
main,-1.4715868,13,8286
fodder,-1.4718435,1,8287
appearances,-1.472188,1,8288
anywhere,-1.472579,13,8289
institutes,-1.4730086,2,8290
security,-1.4730475,20,8291
freak,-1.4732871,4,8292
figuring,-1.4734926,2,8293
alarm,-1.4746987,3,8294
absurd,-1.4751794,1,8295
morality,-1.4753051,2,8296
stagnates,-1.475575,1,8297
coupon,-1.4756529,1,8298
bail,-1.4758873,3,8299
crazed,-1.4766634,3,8300
harassing,-1.4768364,2,8301
drag,-1.4774833,2,8302
massively,-1.4775609,1,8303
endorsing,-1.4776155,1,8304
techno,-1.4778107,1,8305
fan,-1.4781678,16,8306
apocalypse,-1.4786972,1,8307
viles,-1.4794165,1,8308
posing,-1.4805695,1,8309
mall,-1.4811139,5,8310
aggravation,-1.4812076,1,8311
dogma,-1.4822235,1,8312
airsoft,-1.4825382,1,8313
concentration,-1.4833194,2,8314
ruining,-1.4849516,1,8315
tactics,-1.4852993,2,8316
suits,-1.4869465,2,8317
celebrity,-1.4872786,11,8318
machine,-1.4876838,1,8319
nasty,-1.4877044,6,8320
pro,-1.4879696,1,8321
complaint,-1.489774,1,8322
either,-1.4897802,43,8323
openly,-1.4901432,2,8324
idk,-1.4906974,1,8325
perennial,-1.4915808,1,8326
developer,-1.4916377,1,8327
rules,-1.4916689,7,8328
stuff,-1.4929626,40,8329
occasionally,-1.4943103,1,8330
armies,-1.4944687,2,8331
regardless,-1.4979639,11,8332
decided,-1.4980886,16,8333
innovation,-1.4981794,1,8334
scandals,-1.4984789,1,8335
priming,-1.4984949,1,8336
tellers,-1.4999255,2,8337
unconvincing,-1.5001423,1,8338
branch,-1.5001974,1,8339
stakes,-1.5004652,1,8340
mansion,-1.5007131,1,8341
reputable,-1.5009372,1,8342
rulers,-1.5009379,1,8343
shaking,-1.5016031,1,8344
caller,-1.5024784,1,8345
suprised,-1.5028163,1,8346
peopel,-1.503073,1,8347
fence,-1.5043073,4,8348
fine,-1.5044966,9,8349
smoke,-1.5047816,3,8350
extremist,-1.505002,4,8351
crazy,-1.5056605,77,8352
consensual,-1.5073388,2,8353
homophobic,-1.5081196,1,8354
ideology,-1.5085337,6,8355
minority,-1.5089648,2,8356
damned,-1.5098823,2,8357
dishonesty,-1.5100467,1,8358
giant,-1.5107834,8,8359
ridiculously,-1.5108633,3,8360
spat,-1.5114578,1,8361
nuclear,-1.5114655,3,8362
prices,-1.5124093,10,8363
worrying,-1.5127933,11,8364
absurdity,-1.5175383,2,8365
prefer,-1.5177945,1,8366
invade,-1.5183002,1,8367
bit,-1.5185056,40,8368
starters,-1.5186611,1,8369
restriction,-1.5199118,1,8370
junk,-1.5209916,4,8371
relaxed,-1.522125,2,8372
machines,-1.523931,1,8373
habit,-1.5243659,1,8374
anybody,-1.5244294,4,8375
blamed,-1.5251312,3,8376
charged,-1.5265388,22,8377
finger,-1.5267557,3,8378
offense,-1.5272765,1,8379
kick,-1.5285828,2,8380
harass,-1.5298522,1,8381
faux,-1.5300221,1,8382
instead,-1.5301043,44,8383
terrorist,-1.5307693,21,8384
bundy,-1.532825,1,8385
standard,-1.5338267,2,8386
paid,-1.5342176,10,8387
raciest,-1.5361692,1,8388
tensing,-1.5377324,3,8389
norm,-1.5377386,2,8390
televised,-1.5379978,1,8391
casual,-1.5380969,1,8392
hoarding,-1.5382831,1,8393
academics,-1.5383635,1,8394
racket,-1.5406923,2,8395
'll,-1.5429964,24,8396
sawtooth,-1.5430613,1,8397
brains,-1.5432274,3,8398
irritated,-1.5458828,1,8399
idle,-1.5477037,1,8400
rogue,-1.5495633,1,8401
scaring,-1.5502017,1,8402
injected,-1.551115,1,8403
threat,-1.5523787,12,8404
tedious,-1.5538046,1,8405
everyones,-1.5542336,3,8406
besides,-1.5547638,7,8407
topics,-1.5573243,2,8408
claiming,-1.557687,3,8409
drill,-1.5583936,3,8410
controlled,-1.5597298,7,8411
politican,-1.5604151,1,8412
dismissed,-1.5610731,1,8413
fracking,-1.5613705,2,8414
fooled,-1.5613875,2,8415
booted,-1.5614111,1,8416
pettiness,-1.5615628,1,8417
spouts,-1.5616193,1,8418
otoh,-1.561706,1,8419
muchless,-1.5638034,1,8420
executives,-1.5639834,1,8421
government,-1.5643272,103,8422
funded,-1.5644026,1,8423
slight,-1.5646372,1,8424
delusional,-1.5656362,2,8425
weapons,-1.5672395,6,8426
level,-1.568527,12,8427
overbearing,-1.5693159,1,8428
tend,-1.57082,14,8429
strict,-1.5713894,6,8430
ideological,-1.5717826,1,8431
budget,-1.5723281,2,8432
solipsistic,-1.5729915,1,8433
butt,-1.5733786,1,8434
deterrent,-1.5736737,1,8435
substance,-1.5740288,1,8436
revving,-1.5745118,1,8437
entrepreneurs,-1.5745251,1,8438
toilet,-1.5747733,1,8439
incentive,-1.5750637,2,8440
excessive,-1.5755101,2,8441
excuse,-1.5757092,11,8442
admit,-1.5764701,4,8443
preferences,-1.577004,1,8444
suspects,-1.5774341,3,8445
downplayed,-1.5775748,1,8446
suspicions,-1.5777631,1,8447
blindly,-1.581587,1,8448
anyway,-1.5841,23,8449
hole,-1.5842562,3,8450
idots,-1.5844364,1,8451
unless,-1.5849347,7,8452
ignored,-1.5852509,3,8453
harmless,-1.5855882,2,8454
superstitious,-1.5856216,1,8455
raided,-1.5861646,1,8456
judging,-1.5880738,4,8457
questioned,-1.5884815,1,8458
yelling,-1.5886903,1,8459
ban,-1.5891161,6,8460
disagreements,-1.58922,1,8461
patronize,-1.5897155,1,8462
criticize,-1.5899719,1,8463
corporate,-1.5900266,4,8464
default,-1.5906742,1,8465
spiking,-1.5925045,1,8466
ignore,-1.5930502,8,8467
scrutinized,-1.593281,1,8468
lump,-1.5943494,1,8469
neocons,-1.5975821,2,8470
party,-1.5988774,13,8471
hated,-1.5989368,4,8472
creeps,-1.5998843,1,8473
environazis,-1.6000415,2,8474
chain,-1.6020883,1,8475
fireworks,-1.6024101,4,8476
criminal,-1.6031499,10,8477
opinions,-1.6035916,6,8478
inflated,-1.6042901,2,8479
entertaining,-1.604477,1,8480
opinion,-1.6054175,24,8481
leveling,-1.6062994,1,8482
advertise,-1.6066933,2,8483
opinionated,-1.6073762,1,8484
splitting,-1.6077257,1,8485
ppl,-1.6080368,2,8486
solves,-1.608316,1,8487
hoaxes,-1.6089655,1,8488
governmental,-1.6090157,1,8489
freeze,-1.6095297,1,8490
joke,-1.6103913,7,8491
trailers,-1.6117288,1,8492
amounts,-1.6121396,7,8493
beer,-1.6126726,1,8494
developers,-1.6131384,3,8495
whine,-1.6133975,2,8496
condoms,-1.6134042,2,8497
weaponry,-1.6140196,1,8498
biggest,-1.6141411,10,8499
chopstick,-1.6176015,3,8500
xenophobia,-1.6184895,2,8501
problems,-1.618715,69,8502
rehashing,-1.62012,1,8503
shortness,-1.6209618,1,8504
empires,-1.6238581,2,8505
mentality,-1.624151,1,8506
currencies,-1.624228,1,8507
convention,-1.6243652,1,8508
complacent,-1.6244333,1,8509
unrelated,-1.6248698,2,8510
smog,-1.6255195,8,8511
heck,-1.625698,1,8512
minor,-1.6269109,5,8513
controls,-1.6280411,3,8514
ads,-1.6284301,6,8515
generally,-1.6287001,6,8516
misdirection,-1.6306273,1,8517
rude,-1.6309143,4,8518
fined,-1.6317387,2,8519
abolishing,-1.6318574,1,8520
disagree,-1.6331136,3,8521
quacks,-1.6358284,1,8522
paychecks,-1.6363909,1,8523
sway,-1.6381716,1,8524
creeped,-1.6393197,1,8525
suck,-1.6399605,4,8526
sane,-1.6406357,1,8527
labelled,-1.6407996,1,8528
solving,-1.6409711,1,8529
disrupting,-1.6412494,1,8530
creepy,-1.6414936,2,8531
insane,-1.6419377,9,8532
elevators,-1.6467586,2,8533
devolved,-1.647584,2,8534
flinch,-1.647585,1,8535
spewing,-1.6476295,1,8536
vs,-1.6496441,1,8537
eh,-1.6498625,1,8538
dismiss,-1.650386,1,8539
dishonest,-1.6517024,3,8540
nuts,-1.652241,1,8541
crapping,-1.6523963,1,8542
cashed,-1.6524026,1,8543
wasting,-1.6531549,4,8544
scares,-1.6550516,4,8545
alarms,-1.6558521,1,8546
logically,-1.6573516,1,8547
dispute,-1.6599176,2,8548
likes,-1.6599903,6,8549
gun,-1.6610672,41,8550
trailed,-1.6622438,1,8551
scam,-1.6623892,3,8552
tended,-1.6636031,1,8553
disputes,-1.6653111,1,8554
sneaking,-1.6654681,1,8555
egotistical,-1.6662576,1,8556
spending,-1.6675476,4,8557
criticized,-1.6690537,1,8558
bureaucratic,-1.6700604,3,8559
poll,-1.6703242,1,8560
locked,-1.6713328,5,8561
trashy,-1.6718363,1,8562
antics,-1.6720583,2,8563
deniers,-1.6722665,1,8564
ineptitude,-1.6743066,1,8565
rabid,-1.6754107,1,8566
dumbing,-1.6766888,1,8567
mock,-1.677593,3,8568
slouch,-1.6785462,1,8569
fucked,-1.680287,9,8570
buck,-1.6807644,2,8571
none,-1.6812482,5,8572
convoluted,-1.6839799,1,8573
complaints,-1.6841799,9,8574
mocking,-1.6842632,2,8575
lobbyists,-1.6856214,1,8576
disagreement,-1.6858246,1,8577
politics,-1.6869447,28,8578
issues,-1.6872988,74,8579
spew,-1.6884418,1,8580
premises,-1.6884724,1,8581
else,-1.6894083,44,8582
taxed,-1.6896014,1,8583
headache,-1.6901212,1,8584
kinda,-1.6903744,6,8585
craziest,-1.69093,1,8586
asshole,-1.6912206,6,8587
decent,-1.6925602,4,8588
outright,-1.6929705,2,8589
smoking,-1.6939639,11,8590
hypocrisy,-1.6943393,1,8591
bombastic,-1.6960177,1,8592
ostriches,-1.6981593,1,8593
nut,-1.6992229,1,8594
lobby,-1.6997318,2,8595
polls,-1.7007796,8,8596
shotgun,-1.7012784,1,8597
waste,-1.7017922,16,8598
liberals,-1.701913,12,8599
intrusive,-1.7022338,1,8600
fining,-1.7037909,1,8601
consensus,-1.7040641,1,8602
brits,-1.7046696,1,8603
guessing,-1.7059089,3,8604
bashed,-1.7081444,1,8605
rational,-1.7081735,4,8606
insist,-1.7092535,1,8607
nowhere,-1.7096298,3,8608
partying,-1.7106594,1,8609
loud,-1.7113125,6,8610
drills,-1.7116916,1,8611
trick,-1.714322,1,8612
questionable,-1.7143712,1,8613
advertisements,-1.7149688,2,8614
amusing,-1.7153035,2,8615
kicked,-1.716256,4,8616
monger,-1.7171822,1,8617
backdown,-1.7205153,1,8618
ignoring,-1.7224053,1,8619
kardashian,-1.7225392,6,8620
charging,-1.72452,2,8621
skeptical,-1.724777,2,8622
kong,-1.7254443,4,8623
conservatives,-1.7255636,2,8624
caucasians,-1.7290574,1,8625
obviousness,-1.731212,2,8626
whore,-1.7340143,1,8627
normally,-1.7370026,4,8628
busted,-1.7379621,1,8629
whatsoever,-1.7395916,1,8630
screwed,-1.7407081,3,8631
socialist,-1.7409128,1,8632
confiscating,-1.7410121,1,8633
mildly,-1.7411774,2,8634
trolling,-1.7416177,1,8635
taxation,-1.7420521,1,8636
stance,-1.7428151,5,8637
gunpoint,-1.7437079,2,8638
unconcerned,-1.7442882,1,8639
reasoning,-1.7459841,1,8640
cheating,-1.7474799,1,8641
sticking,-1.7516034,1,8642
backwater,-1.7525094,1,8643
banned,-1.7533627,4,8644
electing,-1.7536769,1,8645
sanctioned,-1.7540456,2,8646
gibberish,-1.7545493,1,8647
tech,-1.7593913,2,8648
seemed,-1.7615653,14,8649
except,-1.7618399,3,8650
liberal,-1.762789,10,8651
irrelevant,-1.7638812,3,8652
interjecting,-1.7646815,1,8653
payers,-1.7655811,1,8654
controversy,-1.7664168,2,8655
doped,-1.7673935,2,8656
cartels,-1.7683309,3,8657
homophobes,-1.7686956,1,8658
lock,-1.7688746,1,8659
lasers,-1.7707021,1,8660
joint,-1.770755,1,8661
anyways,-1.7708535,9,8662
interferring,-1.7721066,1,8663
reasonable,-1.7736218,4,8664
gangsters,-1.775156,1,8665
porn,-1.7752465,2,8666
billed,-1.7765977,1,8667
bothers,-1.7799656,2,8668
dude,-1.7804449,8,8669
figured,-1.7814552,1,8670
attacking,-1.7821103,5,8671
concered,-1.7829516,2,8672
nonissue,-1.7858633,1,8673
guns,-1.7863352,24,8674
pretense,-1.7872956,1,8675
exessive,-1.7887647,1,8676
scare,-1.7907481,1,8677
lazier,-1.7949123,2,8678
bizarre,-1.7962657,3,8679
amusement,-1.7964528,5,8680
holes,-1.7998819,1,8681
interfere,-1.8048089,1,8682
fucker,-1.8051434,2,8683
fixing,-1.8059561,1,8684
incompetent,-1.8060107,3,8685
